v1Performance,v2Economic,v3Brand,v4Environment,v5Technology,v6Buy,EcoCar,1.귀하의 성별은 어떻게 되십니까?,2. 귀하의 연령대는 어떻게 되십니까?,3. 귀하의 교육 수준은? ,4. 귀하의 직업은?,5. 귀하의 월수입은? ,6. 귀하의 자동차 운전 경험은? 
0.2783701508439809,-0.3333995455992643,0.9067399502669258,0.5508375114149785,0.4032723828600322,1.3131205403996793,1,1,2,4,1,3,1
0.9876509735612065,-0.24219709179127902,1.2018954329737328,1.1795270093924646,1.2249955211638894,0.9792176071276305,1,1,6,5,3,4,2
-1.1838702677545232,-2.4055671076457763,-0.09183381974845511,-2.0430415790285736,-2.8510264413546875,-0.6041087955849386,0,2,4,5,3,5,1
0.5222902432461008,1.243825147380461,1.5260365738500694,-0.11741253582931142,-0.021803086198324873,1.7793769625607236,0,1,4,5,3,3,1
-0.039207950620192944,0.16154332346752204,-0.4456660262019071,0.5508375114149785,0.37484458304717544,-0.07167562897939626,1,2,3,5,3,3,1
-0.01403941002633605,-0.3333995455992643,0.2033216629583517,-0.11741253582931142,-0.3574292266302588,-0.5379320511404408,1,1,3,5,1,1,1
-1.0894035109479623,-1.4144877375408227,0.2033216629583517,-0.15697308509611516,-0.08282461501189124,-0.1378523734238941,1,2,5,5,6,3,1
-0.4404455619139744,-0.919544868474036,-1.1193932479333657,-0.7856625830736015,-1.2686016935605393,-0.07167562897939626,1,2,3,5,3,4,1
0.7588337689242043,0.25274577727550745,1.5260365738500694,1.1795270093924646,1.2249955211638894,1.7793769625607236,1,2,5,5,3,4,1
0.5222902432461008,1.243825147380461,1.5260365738500694,1.1795270093924646,1.2249955211638894,0.3284040487371504,1,2,4,5,3,3,1
0.1220630819183772,-1.4144877375408227,-0.38698930245526186,-1.4539126303178906,-2.515400300922754,-0.7224891873698764,0,2,5,5,3,3,1
-0.11448044375972628,-0.3333995455992643,-0.7952521070570294,-0.11741253582931142,-0.8435262245021823,0.3284040487371504,0,2,5,5,3,4,1
-1.1497263846312,-1.4144877375408227,-0.44141990060357733,-0.11741253582931142,-0.021803086198324873,-1.1225688650864232,1,2,4,5,6,3,1
0.2783701508439809,0.16273695543890265,0.4645399544897137,1.1795270093924646,1.2249955211638894,-0.7886659318143744,1,2,2,4,1,3,2
0.5222902432461008,-0.3333995455992643,1.5260365738500694,1.1795270093924646,0.7388985232919661,0.3284040487371504,1,2,2,5,3,3,1
0.0821275848366845,1.243825147380461,-1.1193932479333657,1.1795270093924646,0.8893693807319556,1.3131205403996793,1,2,2,3,3,3,1
0.8472744427461236,-0.3333995455992643,1.5260365738500694,0.5112769621481748,0.8893693807319556,0.9130408626831328,1,2,4,5,6,4,1
0.48119116454172317,1.243825147380461,1.5260365738500694,1.1795270093924646,1.2249955211638894,1.7793769625607236,0,1,1,3,6,2,1
-0.9932365160849417,-1.4144877375408227,-0.09183381974845511,-2.7508521755396678,-3.7621989082849683,0.3284040487371504,0,2,3,3,3,2,1
0.24926350265703603,1.243825147380461,-1.1193932479333657,1.1795270093924646,-0.2964076978166924,0.04670476280554161,1,2,2,3,3,3,1
0.35842380797582596,0.16273695543890265,0.2619983867049968,-0.7856625830736015,-0.3574292266302588,0.44678444052208827,1,1,2,2,1,3,1
0.9876509735612065,1.243825147380461,1.5260365738500694,1.1795270093924646,1.2249955211638894,1.7793769625607236,1,2,5,3,3,3,1
0.8255522906772332,1.243825147380461,-0.7952521070570294,1.1795270093924646,1.2249955211638894,0.512961184966586,1,1,4,3,6,4,1
0.9876509735612065,1.243825147380461,-0.5290822825197521,-0.07785198656250761,1.2249955211638894,-1.52264854280297,1,2,3,3,3,1,1
0.6952414126908896,1.243825147380461,-0.1505105434951003,-0.11741253582931142,-0.021803086198324873,-2.507365034465499,1,1,5,3,3,3,1
-0.5204992190458194,1.243825147380461,0.2033216629583517,-0.7461020338067974,-0.021803086198324873,0.3284040487371504,1,1,2,3,3,3,1
0.22988068237578377,-0.3333995455992643,0.5571538694118036,0.5508375114149785,0.4032723828600322,-0.5379320511404408,1,2,5,3,2,4,1
0.8472744427461236,1.243825147380461,1.2308810911432624,1.1795270093924646,0.4642939116735985,1.3792972848441771,0,2,5,3,3,3,2
0.5149136765220844,0.7476886463422938,0.9067399502669258,-0.07785198656250761,-0.08282461501189124,0.9130408626831328,1,1,2,3,4,4,1
-0.5138799547420468,-0.919544868474036,0.8770488846898106,-1.3352309825174804,-0.021803086198324873,0.3284040487371504,1,1,2,3,3,3,1
0.9876509735612065,1.243825147380461,-0.4711109661806928,-0.7856625830736015,0.4032723828600322,0.3284040487371504,1,1,6,3,3,3,1
0.9876509735612065,1.243825147380461,0.2033216629583517,-0.07785198656250761,-1.2686016935605393,0.3284040487371504,1,1,4,5,2,4,1
-0.5204992190458194,0.7476886463422938,-0.1505105434951003,1.1795270093924646,0.8893693807319556,-0.5379320511404408,1,2,6,3,3,3,1
-0.29479247165650196,-1.910624238578989,-1.1193932479333657,-0.15697308509611516,-1.2686016935605393,-1.1225688650864232,1,1,5,5,6,4,1
-1.2197143889343058,-0.3333995455992643,-1.1193932479333657,-0.7856625830736015,-1.2686016935605393,-1.1225688650864232,0,1,5,3,3,3,1
-0.11448044375972628,-0.3333995455992643,-0.7698071670782436,0.5112769621481748,-0.4184507554438252,0.3284040487371504,1,2,6,3,3,3,1
-1.2856460769552587,-0.3333995455992643,-0.5000966243502225,-0.11741253582931142,-0.8435262245021823,-1.1225688650864232,0,2,4,3,3,3,1
0.48119116454172317,1.243825147380461,1.5260365738500694,1.1795270093924646,1.2249955211638894,1.7793769625607236,1,2,2,3,3,2,1
0.22250411565176742,1.243825147380461,-1.1193932479333657,0.5112769621481748,-0.021803086198324873,-0.9380117288569875,1,2,3,5,3,3,1
-0.11431348906329614,-0.919544868474036,-0.44141990060357733,-0.7856625830736015,-0.5079000840702482,-0.5379320511404408,1,1,5,3,3,2,1
-0.27657912664369955,-1.415681369512203,-0.09183381974845511,-0.7461020338067974,-0.021803086198324873,-1.1225688650864232,1,1,3,2,5,3,1
0.018519520331340335,-0.919544868474036,0.2033216629583517,-0.11741253582931142,-0.021803086198324873,-0.1378523734238941,1,2,3,5,3,3,1
0.5149136765220844,1.243825147380461,-0.09183381974845511,1.1795270093924646,1.2249955211638894,0.3284040487371504,1,2,5,5,3,2,1
0.5222902432461008,0.16154332346752204,-0.4202210862231213,-1.4143520810510875,-1.0897030363076932,-0.6563124429253787,1,1,4,3,2,3,1
0.5397462858386596,0.16273695543890265,0.2033216629583517,-0.15697308509611516,-0.8435262245021823,-0.5379320511404408,0,2,4,1,2,1,2
-0.257959502428456,-1.4144877375408227,-0.09183381974845511,-0.11741253582931142,-0.021803086198324873,0.3284040487371504,1,1,6,3,3,3,1
-0.45456753102486674,-0.8283424146660507,-0.7698071670782436,-0.11741253582931142,-0.44687855525668196,0.44678444052208827,1,2,4,5,3,4,1
-0.01403941002633605,1.243825147380461,0.5274628038346882,-0.11741253582931142,-0.021803086198324873,-0.5379320511404408,1,1,4,3,4,3,1
0.9876509735612065,1.243825147380461,0.552907743813474,1.1795270093924646,1.2249955211638894,-0.07167562897939626,1,1,5,3,3,3,1
0.5665213811159578,-0.3333995455992643,1.5260365738500694,-0.15697308509611516,-1.2686016935605393,1.7793769625607236,0,1,5,3,3,3,1
-0.6843656543160942,-0.3333995455992643,-0.7952521070570294,-0.11741253582931142,-0.021803086198324873,0.3284040487371504,1,2,1,2,1,1,2
0.05863768038149264,-0.3333995455992643,0.2033216629583517,1.1795270093924646,0.4642939116735985,0.3284040487371504,0,2,1,2,1,1,1
-0.01403941002633605,1.243825147380461,-2.442108158825083,-0.7856625830736015,-1.1791523649341162,-0.9380117288569875,1,2,5,1,6,2,2
-0.7912023361192755,-0.3333995455992643,0.2033216629583517,-0.7856625830736015,-0.44687855525668196,-0.2562327652088319,1,2,6,3,3,3,2
0.3909984466055318,0.16273695543890265,0.8812950102881403,0.5508375114149785,0.4032723828600322,0.728483726453697,1,2,1,2,1,1,2
0.7588337689242043,1.243825147380461,1.2308810911432624,1.1795270093924646,0.8893693807319556,1.3792972848441771,1,2,3,3,3,2,1
0.7437308811590866,1.243825147380461,1.5260365738500694,1.1795270093924646,1.2249955211638894,1.7793769625607236,1,2,1,2,1,1,2
0.2783701508439809,1.243825147380461,0.8812950102881403,0.5508375114149785,0.4032723828600322,0.728483726453697,1,2,1,4,1,1,1
-0.6843656543160942,-0.3333995455992643,-1.4774715799851472,-0.11741253582931142,-0.021803086198324873,-0.07167562897939626,1,2,1,3,3,2,2
-2.03702072007089,-1.910624238578989,-1.4435343888097025,-1.4143520810510875,-1.2686016935605393,-1.52264854280297,1,2,6,3,3,3,1
-0.3584005361618462,-0.8283424146660507,0.2033216629583517,-1.4143520810510875,-0.8435262245021823,-0.1378523734238941,1,1,4,5,3,3,1
-0.857316823760883,-0.3333995455992643,-1.0649626497850504,-0.11741253582931142,-0.8435262245021823,-1.0041884733014852,1,2,1,2,1,1,2
0.5222902432461008,1.243825147380461,0.2033216629583517,0.5508375114149785,1.2249955211638894,0.3284040487371504,1,2,2,5,3,2,1
-0.823761266476952,-0.3333995455992643,-0.7655610414799139,-0.11741253582931142,-0.021803086198324873,-0.1378523734238941,1,2,1,2,3,3,2
0.02589608705535665,-0.3333995455992643,-0.4124342424340475,-0.7856625830736015,-0.3574292266302588,-0.07167562897939626,1,1,5,3,3,3,1
0.9876509735612065,-1.910624238578989,-0.7952521070570294,0.5112769621481748,-0.021803086198324873,1.7793769625607236,1,2,2,3,3,2,2
-1.1497263846312,-0.3333995455992643,-0.4456660262019071,-0.7461020338067974,-0.8435262245021823,-0.5379320511404408,1,2,1,2,1,1,1
0.22988068237578377,-0.3333995455992643,1.5260365738500694,0.5508375114149785,0.31382305423360907,0.8468641182386348,1,1,3,3,2,3,1
0.9876509735612065,1.243825147380461,-0.7698071670782436,1.1795270093924646,1.2249955211638894,-0.5379320511404408,1,2,1,3,3,2,2
-0.31828237611169385,-0.8283424146660507,-1.1193932479333657,-1.4143520810510875,-1.2686016935605393,0.3284040487371504,1,1,5,3,3,3,1
-0.823761266476952,1.243825147380461,0.2033216629583517,-0.7856625830736015,0.06764624242809829,-0.5379320511404408,1,2,1,3,5,2,1
0.9876509735612065,1.243825147380461,-1.1193932479333657,1.1795270093924646,1.2249955211638894,-1.685967436949641,0,2,2,3,3,2,1
-0.7644193114479394,-0.919544868474036,0.2033216629583517,-0.7461020338067974,-0.021803086198324873,-1.1225688650864232,1,2,1,2,1,1,1
-0.6843656543160942,-0.3333995455992643,0.2033216629583517,-0.11741253582931142,-0.021803086198324873,0.3284040487371504,1,2,2,3,3,3,1
0.8472744427461236,-0.3333995455992643,0.2033216629583517,-0.11741253582931142,-0.021803086198324873,0.3284040487371504,1,2,2,3,6,2,2
0.9876509735612065,1.243825147380461,1.5260365738500694,-0.8252231323404046,-0.26797989800383565,1.7793769625607236,1,2,1,4,1,3,1
0.9876509735612065,1.243825147380461,-1.1193932479333657,-1.4143520810510875,-2.0008755032379733,-1.47044489546253,0,1,6,3,3,3,1
0.9876509735612065,-0.3333995455992643,-0.09183381974845511,-0.11741253582931142,-0.021803086198324873,-0.07167562897939626,0,2,1,3,5,1,2
-0.5204992190458194,-0.8283424146660507,-0.4456660262019071,-0.11741253582931142,-0.3574292266302588,-0.5379320511404408,0,2,3,5,3,2,1
-0.01403941002633605,0.7476886463422938,0.822618286541495,-0.15697308509611516,-1.2686016935605393,0.3284040487371504,1,1,5,5,3,4,1
0.9876509735612065,1.243825147380461,0.2033216629583517,0.5508375114149785,1.2249955211638894,1.7793769625607236,0,2,1,3,6,1,2
-0.154415940841419,0.6576798245056891,1.5260365738500694,0.5508375114149785,1.2249955211638894,0.04670476280554161,1,2,1,3,3,2,1
-0.9195627987508582,-0.919544868474036,-0.14626441789677053,-0.7461020338067974,-0.8435262245021823,-1.404268151018032,1,2,1,3,2,2,1
0.0821275848366845,1.243825147380461,0.2033216629583517,0.5112769621481748,-0.021803086198324873,0.3284040487371504,1,2,1,3,3,2,2
0.8255522906772332,-0.3333995455992643,0.9067399502669258,1.1795270093924646,1.2249955211638894,-0.47175530669594296,1,2,3,1,4,2,1
0.2934730386090985,-0.24339072376265955,0.552907743813474,-0.07785198656250761,0.8893693807319556,-0.9380117288569875,0,2,1,3,3,2,2
0.9876509735612065,0.16273695543890265,0.2033216629583517,1.1795270093924646,1.2249955211638894,0.3284040487371504,1,2,1,3,6,2,1
-0.49877706697692914,-0.3333995455992643,0.2033216629583517,1.1795270093924646,1.2249955211638894,-0.07167562897939626,1,2,5,1,3,3,1
-0.31653033199742164,0.16273695543890265,-1.1193932479333657,-0.11741253582931142,-0.021803086198324873,0.3284040487371504,0,2,1,3,3,4,1
-0.058248945978398484,-0.3333995455992643,-0.7698071670782436,-0.15697308509611516,-0.3574292266302588,1.3792972848441771,1,2,2,3,6,1,1
-0.5775446807849423,-1.415681369512203,-0.41597496062479156,0.5508375114149785,-0.3574292266302588,0.3284040487371504,1,2,1,3,3,1,1
0.22250411565176742,-0.3333995455992643,0.5274628038346882,0.5112769621481748,-0.021803086198324873,1.7793769625607236,1,1,5,3,3,3,1
-0.28261298850633254,-0.3333995455992643,-0.12081947791798475,-0.7856625830736015,-0.4184507554438252,0.44678444052208827,0,1,6,3,3,3,1
-0.8464643372000673,-0.8295360466374312,-2.0592902942021016,-0.7461020338067974,-0.021803086198324873,-0.1378523734238941,0,1,1,2,1,1,1
0.6432898474256964,1.243825147380461,-1.4732254543868175,1.1795270093924646,1.2249955211638894,-1.7072056790324053,1,2,2,3,6,1,2
0.9876509735612065,1.243825147380461,0.2033216629583517,0.5112769621481748,-0.021803086198324873,-1.0041884733014852,0,2,1,3,6,2,2
0.26243961273346017,1.243825147380461,-1.0649626497850504,0.5112769621481748,-0.8435262245021823,-0.07167562897939626,0,1,5,3,3,2,1
-0.5872177407988485,-0.3333995455992643,0.822618286541495,-2.67173107700606,-1.1791523649341162,-0.1378523734238941,1,1,2,3,5,5,1
0.3183056479256737,-0.3333995455992643,-1.1193932479333657,-0.11741253582931142,0.4032723828600322,-1.1225688650864232,1,2,2,3,6,2,2
0.38191371243101785,1.243825147380461,0.2033216629583517,-0.11741253582931142,-0.021803086198324873,0.3284040487371504,1,2,2,3,2,3,2
-0.398336033243539,-0.3333995455992643,-1.1193932479333657,-0.15697308509611516,-1.2686016935605393,-0.07167562897939626,1,2,1,3,5,1,2
0.5149136765220844,1.243825147380461,0.2033216629583517,1.1795270093924646,1.2249955211638894,-0.1378523734238941,0,2,1,3,6,2,1
-0.3584005361618462,-1.910624238578989,-0.7655610414799139,-0.7856625830736015,-1.1181308361205498,-1.0703652177459833,1,2,1,3,4,1,2
0.8472744427461236,-0.3333995455992643,-0.12081947791798475,0.5112769621481748,-0.021803086198324873,-0.07167562897939626,1,2,2,3,3,2,2
0.4664242080538873,0.7476886463422938,-0.09183381974845511,1.1795270093924646,-1.2686016935605393,0.9792176071276305,0,2,3,1,6,2,1
0.5222902432461008,0.7476886463422938,1.5260365738500694,1.1795270093924646,-0.4184507554438252,-1.1225688650864232,1,2,6,3,3,3,1
0.9876509735612065,0.7476886463422938,-0.7698071670782436,1.1795270093924646,1.2249955211638894,-0.1378523734238941,1,2,1,3,3,3,2
-0.3584005361618462,-0.3333995455992643,-1.7931204696648246,-0.11741253582931142,-1.6652493628060396,-1.1225688650864232,0,2,2,3,3,2,2
0.8472744427461236,1.243825147380461,1.1722043673966172,0.5508375114149785,0.2181170998680877,-1.1225688650864232,0,2,5,3,3,2,1
0.8472744427461236,1.243825147380461,1.5260365738500694,1.1795270093924646,1.2249955211638894,1.7793769625607236,1,1,5,4,3,3,2
-0.9180014836512791,-0.3333995455992643,0.2033216629583517,0.5508375114149785,-0.44687855525668196,0.3284040487371504,0,2,5,3,3,3,1
-1.8200526289209584,-2.0006330604155944,-0.14626441789677053,-0.11741253582931142,-1.6042278339924734,-0.1378523734238941,0,2,2,5,3,2,1
0.7588337689242043,0.6576798245056891,-0.47040555877310697,-0.07785198656250761,-0.11125241482474796,-0.08564872608345418,1,2,1,3,5,3,1
0.7437308811590866,1.243825147380461,0.552907743813474,-0.07785198656250761,1.2249955211638894,0.3284040487371504,0,2,2,3,3,2,1
0.6184572381091213,-0.3333995455992643,-2.442108158825083,-0.15697308509611516,0.7388985232919661,0.04670476280554161,1,2,2,3,3,3,2
-0.5204992190458194,-1.4144877375408227,0.5274628038346882,-0.11741253582931142,-0.08282461501189124,0.3284040487371504,1,2,5,5,6,4,2
0.42614485030087484,1.243825147380461,1.5260365738500694,1.1795270093924646,1.2249955211638894,1.7793769625607236,1,1,6,4,5,4,1
0.9876509735612065,0.25274577727550745,1.2308810911432624,1.1795270093924646,1.2249955211638894,0.44678444052208827,0,2,1,2,1,1,2
0.9876509735612065,0.7476886463422938,-0.7111304433315984,1.1795270093924646,1.2249955211638894,-1.52264854280297,1,2,1,3,3,2,1
0.7588337689242043,0.25274577727550745,1.5260365738500694,-0.11741253582931142,-0.021803086198324873,1.7793769625607236,1,1,2,4,1,1,1
0.5548491736037772,-1.910624238578989,-1.7386898715165091,1.1795270093924646,0.8893693807319556,-1.1225688650864232,1,2,1,3,3,1,2
0.5548491736037772,0.7476886463422938,0.2033216629583517,1.1795270093924646,1.2249955211638894,0.3284040487371504,1,2,5,5,3,3,2
0.24926350265703603,0.16273695543890265,-0.7698071670782436,0.5112769621481748,-0.021803086198324873,-1.1225688650864232,1,2,2,3,3,2,1
0.04955294620697867,1.243825147380461,0.2323073211278814,-0.11741253582931142,-0.5079000840702482,-0.5379320511404408,1,1,2,5,1,2,1
-0.3735034239269639,-1.910624238578989,-0.41597496062479156,-0.11741253582931142,-0.021803086198324873,-0.1378523734238941,0,2,1,2,1,2,2
0.9876509735612065,-0.3333995455992643,-0.7952521070570294,-0.11741253582931142,-0.021803086198324873,-0.07167562897939626,1,2,1,3,6,2,1
-0.154415940841419,-1.4144877375408227,-0.09183381974845511,-1.4143520810510875,-1.2686016935605393,-1.1225688650864232,0,1,1,3,5,3,1
0.5222902432461008,0.25274577727550745,1.5260365738500694,1.1795270093924646,1.2249955211638894,1.7793769625607236,1,1,5,3,3,3,1
-3.5806166840492955,1.243825147380461,-1.1193932479333657,-2.7508521755396678,-3.7621989082849683,-1.9227282205195166,0,1,4,3,3,2,1
-0.154415940841419,-0.3333995455992643,1.5260365738500694,-0.7856625830736015,-1.2686016935605393,0.04670476280554161,1,1,5,3,3,4,1
0.9876509735612065,-0.3333995455992643,-1.1193932479333657,1.1795270093924646,1.2249955211638894,0.3284040487371504,1,2,2,3,2,3,2
-0.8247421851311773,-0.3333995455992643,0.8523093521186104,-0.11741253582931142,-0.021803086198324873,0.5791379294110839,1,2,1,3,1,1,2
0.9876509735612065,1.243825147380461,1.5260365738500694,1.1795270093924646,1.2249955211638894,1.7793769625607236,0,1,5,3,3,2,1
0.9876509735612065,-0.3333995455992643,0.8812950102881403,1.1795270093924646,0.4032723828600322,-0.07167562897939626,1,2,1,4,1,1,1
-0.3347436770102242,1.243825147380461,-0.44141990060357733,-0.11741253582931142,-1.51477850536605,-1.0041884733014852,1,2,3,3,3,2,1
-0.4142665713540597,0.25274577727550745,0.2033216629583517,-0.11741253582931142,-0.4184507554438252,0.3284040487371504,1,2,6,3,3,3,1
-4.195534827891047,-1.909430606607609,-2.7372636415318894,-2.711291626272863,-2.515400300922754,-2.5735417789099966,0,1,5,3,3,3,1
-0.38323314547842124,-0.919544868474036,-0.41597496062479156,-0.11741253582931142,-0.2964076978166924,-0.1378523734238941,1,2,4,3,3,2,1
-0.6717282364217179,0.25274577727550745,-3.7648230697168,0.5112769621481748,-0.08282461501189124,-2.5735417789099966,1,2,6,3,3,3,1
0.9876509735612065,0.7476886463422938,1.5260365738500694,1.1795270093924646,1.2249955211638894,1.7793769625607236,0,2,5,3,3,2,2
0.41447264278869417,-0.3333995455992643,0.2033216629583517,-0.11741253582931142,-0.021803086198324873,-0.5379320511404408,0,2,5,3,3,3,1
-0.18797149812535008,0.16154332346752204,-0.7655610414799139,0.5508375114149785,-0.3574292266302588,-0.1378523734238941,1,2,1,2,1,1,1
0.22250411565176742,-0.919544868474036,-0.7655610414799139,-0.11741253582931142,-0.3574292266302588,-0.5379320511404408,1,2,4,3,3,2,1
-0.1664320090249194,-0.3333995455992643,-0.4711109661806928,-0.11741253582931142,0.4642939116735985,0.3284040487371504,1,1,4,3,3,3,1
0.8472744427461236,-0.3333995455992643,0.552907743813474,1.1795270093924646,1.2249955211638894,-0.5379320511404408,1,2,2,3,3,3,2
0.28609647188508214,1.243825147380461,-0.3615443624764761,1.1795270093924646,1.2249955211638894,0.3284040487371504,1,2,5,3,3,3,1
0.9876509735612065,1.243825147380461,1.5260365738500694,1.1795270093924646,1.2249955211638894,1.3792972848441771,1,1,1,5,2,4,1
0.07440126379558325,-1.0107473222820216,-0.06214275417133969,-1.4143520810510875,0.7999200521055324,-0.7534545926275518,1,2,6,1,5,2,2
-0.31828237611169385,-0.3333995455992643,-0.7952521070570294,-0.11741253582931142,-0.021803086198324873,-0.07167562897939626,0,2,1,3,3,2,2
0.3183056479256737,-0.3333995455992643,1.5260365738500694,1.1795270093924646,1.2249955211638894,1.7793769625607236,1,2,5,5,3,4,1
0.9876509735612065,0.16273695543890265,-1.1193932479333657,0.5112769621481748,0.4032723828600322,0.04670476280554161,1,1,2,3,3,2,1
-0.24285661466333833,-1.819421784771004,0.17363059738123626,0.5112769621481748,-0.7540768958757591,-0.5379320511404408,1,2,5,5,3,3,1
-0.6843656543160942,-0.3333995455992643,0.2033216629583517,-0.11741253582931142,-0.021803086198324873,-0.5379320511404408,0,1,3,5,3,3,1
0.9876509735612065,1.243825147380461,1.5260365738500694,0.5112769621481748,-0.8435262245021823,1.7793769625607236,1,1,5,3,3,3,1
0.0821275848366845,0.7476886463422938,-1.4145487306401725,-0.7856625830736015,-0.3574292266302588,-0.2562327652088319,1,2,3,3,3,2,1
-0.6843656543160942,-0.3333995455992643,0.2033216629583517,-0.11741253582931142,-0.021803086198324873,0.3284040487371504,0,2,1,2,1,1,1
0.018519520331340335,-2.9917124305205474,-3.7648230697168,0.5112769621481748,-1.2686016935605393,-0.6041087955849386,1,2,4,5,3,3,1
-1.213334449136544,-0.8283424146660507,-1.1193932479333657,-1.4143520810510875,-1.1791523649341162,-0.1378523734238941,1,2,3,3,2,3,1
-0.6843656543160942,-0.3333995455992643,-0.44141990060357733,-0.11741253582931142,-0.021803086198324873,0.3284040487371504,1,2,1,2,1,1,2
-0.19436714619514125,1.243825147380461,-0.09183381974845511,-0.11741253582931142,-0.3574292266302588,0.44678444052208827,1,2,1,3,2,3,2
-0.257959502428456,-0.3333995455992643,0.2033216629583517,-0.7856625830736015,-0.021803086198324873,0.3284040487371504,1,1,6,3,3,3,1
0.22250411565176742,-0.3333995455992643,-1.1193932479333657,-0.7856625830736015,-0.5079000840702482,-1.1225688650864232,0,1,4,3,2,3,1
