v01,v02,v03,v1,v3_1,v3_2,v3_3,v4_1,v4_2,v4_3,v4_4,v4_5,v4_6,v5_1,v5_2,v5_3,v6_1,v6_2,v6_3,v7_1,v7_2,v7_3,v7_4,v7_5,v7_6,v7_7,v7_8,v8_1,v8_2,v8_3,v8_4,v9_1,v9_2,v9_3,a8_1,a8_2,a8_3,a9_1,a9_2,a9_3,v10_1,v10_2,v10_3,v11_1,v11_2,v11_3,v12,v13,v14
0,3,144,2,2,2,4,4,4,4,4,4,4,4,4,4,2,2,2,2,1,3,2,1,1,1,1,4,4,4,2,4,5,4,4,3,4,4,4,4,1,1,1,4,4,4,2,21,7
0,3,145,2,3,2,2,4,4,4,4,4,4,4,4,4,5,5,3,3,2,4,4,4,4,1,1,3,3,3,3,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,2,21,6
2,0,1,1,2,3,3,2,4,4,2,3,2,3,3,3,2,2,2,4,2,4,4,4,4,3,3,2,2,2,1,2,2,1,4,4,4,4,4,4,2,4,4,2,3,2,1,26,7
2,0,2,1,3,4,4,2,3,2,2,5,2,5,5,5,4,4,4,3,2,5,5,3,3,1,4,2,2,3,1,4,3,2,4,4,3,4,4,3,4,2,3,5,4,4,2,23,4
2,0,3,2,3,3,3,2,2,3,3,4,3,4,4,4,4,4,4,3,2,4,4,4,3,2,2,2,2,3,2,3,3,2,4,4,4,4,4,4,4,2,4,4,4,3,2,23,3
2,0,4,2,2,2,2,2,3,3,3,3,1,3,3,3,4,4,1,5,1,5,5,5,5,1,3,1,1,1,1,1,1,1,5,5,5,5,5,3,5,5,4,4,4,4,2,22,2
2,0,5,2,3,3,2,3,3,3,3,4,3,4,4,4,3,3,3,4,2,5,4,4,3,2,2,2,2,2,4,4,3,3,4,4,5,4,3,4,1,1,4,4,4,4,2,23,7
2,0,7,1,2,1,3,2,3,2,2,2,1,1,1,1,2,2,2,4,2,5,4,4,3,2,2,2,2,2,1,2,2,1,4,4,4,4,4,4,4,3,3,4,3,3,1,28,4
2,0,9,2,3,3,3,3,3,3,4,4,2,1,1,1,1,1,1,3,2,2,2,2,2,2,1,3,3,3,4,3,3,1,2,2,2,1,1,1,4,4,4,3,4,3,1,21,1
2,0,10,2,2,3,3,2,2,2,2,2,2,4,4,4,4,4,4,4,2,4,4,4,4,2,2,2,3,3,2,3,3,3,2,3,3,4,4,3,4,4,4,4,4,3,2,22,3
2,0,11,2,3,4,3,4,3,3,4,4,3,3,4,3,3,4,3,3,4,3,3,4,3,4,4,3,4,3,4,3,3,4,3,4,3,3,4,3,3,4,3,4,4,3,2,31,5
2,0,12,1,3,4,4,4,4,3,3,4,3,1,1,1,1,1,1,1,1,2,2,2,2,2,1,4,3,3,2,4,4,5,1,1,1,2,2,2,1,1,1,5,5,5,1,25,7
2,0,13,2,3,2,2,2,2,2,3,3,2,2,2,2,4,4,4,2,2,2,2,2,2,2,2,3,3,3,3,4,4,3,3,3,3,2,2,2,2,2,4,3,3,2,1,24,1
2,0,14,2,3,3,3,4,4,3,4,2,2,2,2,2,4,4,2,2,1,2,2,2,2,1,1,3,4,4,2,3,3,3,2,2,2,3,3,3,3,2,3,4,3,4,1,25,4
2,0,15,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,2,4,4,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,3,3,2,23,3
2,0,16,2,2,2,3,3,3,3,3,3,2,4,4,4,4,4,4,3,2,4,4,4,4,2,2,3,3,2,2,3,3,3,4,3,3,3,4,3,3,3,3,3,3,2,2,23,3
2,0,17,2,2,4,2,4,4,4,4,4,4,5,5,5,5,5,5,2,2,4,4,4,4,2,2,4,4,4,2,4,4,4,2,2,2,2,2,2,2,4,2,4,4,4,2,24,4
2,0,18,2,3,3,3,3,4,2,3,4,3,5,5,5,5,5,5,3,2,3,3,3,3,2,2,3,3,3,3,4,3,3,3,2,4,4,3,4,4,4,3,4,3,4,2,22,4
2,0,20,2,2,2,2,2,3,4,1,3,2,5,5,5,5,5,5,4,2,4,4,3,3,2,2,2,2,2,1,3,3,3,3,3,4,4,4,3,2,3,3,2,2,2,2,23,2
2,0,21,2,2,3,2,3,3,2,2,2,2,4,4,4,4,4,3,3,3,4,4,4,5,3,3,2,3,2,3,2,2,3,3,4,4,3,3,3,4,3,3,3,3,4,1,24,4
2,0,22,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,3,3,3,4,4,4,3,3,2,2,2,3,3,3,3,4,4,4,3,3,3,4,3,4,4,4,4,2,21,7
2,0,23,2,2,2,3,1,3,1,2,3,1,4,4,2,4,4,2,4,3,5,3,4,4,3,3,2,2,2,1,4,4,2,4,5,5,4,5,4,4,5,5,2,2,2,2,22,2
2,0,24,2,2,3,4,2,4,2,2,3,2,4,4,4,4,4,4,3,4,4,4,4,4,2,2,3,3,3,1,2,2,2,3,4,4,2,2,2,3,3,3,3,4,3,2,22,3
2,0,25,1,4,4,4,5,4,4,4,3,4,5,5,4,5,4,5,2,2,2,2,2,2,2,2,3,3,3,3,5,5,5,1,1,1,1,1,1,2,2,4,4,4,4,1,22,5
2,0,26,2,3,3,2,3,3,3,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,2,4,3,3,3,3,3,3,3,3,3,4,3,3,2,4,3,4,5,5,4,2,23,5
2,0,27,1,4,4,4,4,3,3,3,4,3,2,2,1,2,2,1,2,1,2,2,2,2,1,2,4,4,4,4,4,4,3,2,2,2,2,2,1,3,2,4,4,4,3,1,25,2
2,0,28,2,2,2,2,3,3,3,3,3,3,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,1,20,1
2,0,29,2,3,3,3,3,4,3,3,4,3,4,4,4,4,2,2,3,1,3,3,3,3,1,1,3,3,3,3,3,3,3,2,2,2,3,3,3,3,2,3,4,4,3,2,23,3
2,0,30,1,3,3,3,2,2,2,2,2,2,4,4,2,1,2,1,3,2,4,4,3,4,2,2,2,2,2,2,3,3,2,4,4,3,4,3,3,2,2,4,4,4,3,1,24,4
2,0,31,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,4,1,4,4,4,4,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,4,2,4,4,4,3,1,24,4
2,0,32,2,4,3,3,4,4,4,4,4,4,3,3,3,3,4,2,2,2,2,3,3,3,2,4,4,4,4,4,3,3,2,2,2,2,2,2,2,4,4,3,4,4,4,1,24,4
2,0,34,2,5,5,5,3,5,5,5,5,5,2,3,4,4,4,4,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,2,2,2,1,1,1,5,1,4,5,5,5,2,22,4
2,0,35,2,2,2,4,4,4,4,2,4,2,5,5,5,2,4,4,4,2,4,2,2,2,2,2,2,2,2,2,3,3,4,4,4,4,2,2,2,4,4,4,4,3,3,2,22,3
2,0,36,1,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,3,1,3,3,3,2,1,1,3,3,3,4,3,3,3,2,2,2,2,2,2,4,2,4,3,4,3,1,27,7
2,0,37,2,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,3,2,2,2,2,2,1,3,4,3,3,3,4,4,4,2,2,2,2,2,2,3,4,2,4,4,3,1,26,5
2,0,38,2,4,3,4,3,4,4,3,4,3,5,5,5,5,5,5,2,2,3,3,3,3,2,2,3,3,3,2,3,3,2,4,3,3,3,3,3,4,4,3,4,4,3,2,22,4
2,0,39,1,3,2,3,3,3,2,2,3,2,4,4,5,3,3,3,3,2,4,5,3,3,2,2,3,2,2,3,3,3,3,3,3,4,3,3,4,4,5,4,4,3,3,2,22,2
2,0,40,1,2,2,2,2,3,4,3,2,2,4,4,4,4,4,4,4,2,4,4,4,4,2,2,2,2,2,2,3,3,3,4,3,4,4,4,4,4,2,3,4,4,4,1,24,2
2,0,41,2,2,3,3,3,3,2,2,3,3,3,3,2,3,3,3,3,1,4,4,3,4,1,1,3,2,2,3,3,3,3,3,4,3,3,3,4,3,4,3,4,4,3,1,27,3
2,0,42,2,1,1,1,2,2,2,2,1,1,4,4,4,4,4,4,1,1,2,2,2,5,1,1,2,1,1,1,1,1,1,5,4,4,4,4,5,3,3,2,4,4,4,2,23,4
2,0,43,2,3,4,4,4,4,3,3,2,4,2,2,2,4,4,4,2,1,2,2,2,2,1,1,4,4,4,3,4,4,2,1,1,3,4,5,4,1,1,3,4,5,4,1,22,3
2,0,44,2,3,2,3,2,3,2,2,3,3,5,5,5,3,4,3,3,2,3,3,3,3,2,2,3,3,3,4,3,3,3,3,2,2,3,3,3,4,2,3,3,4,3,2,23,4
2,0,45,2,3,4,4,4,3,2,3,4,2,1,1,1,2,1,1,3,1,1,1,1,1,1,1,4,4,4,2,4,4,3,2,2,1,2,2,2,4,4,4,4,2,3,1,24,6
2,0,46,2,1,1,1,4,4,3,4,1,3,1,1,1,1,1,1,4,1,1,1,1,1,1,1,3,3,3,1,5,5,5,2,1,3,1,1,1,3,1,3,4,4,3,1,25,5
2,0,47,2,1,1,1,3,3,3,3,3,3,4,4,4,1,1,1,5,1,5,5,5,5,1,1,2,2,2,2,2,2,2,4,4,5,5,5,5,5,3,4,4,3,3,2,22,3
2,0,48,2,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,4,4,5,1,24,3
2,0,49,1,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,3,3,3,2,4,3,3,2,2,2,2,2,2,2,2,3,3,3,3,1,26,4
2,0,50,1,2,2,3,3,3,2,4,3,3,5,5,4,5,4,4,4,4,4,4,5,5,3,4,3,2,2,2,3,3,4,4,4,4,4,4,4,3,4,4,4,4,4,2,24,3
2,0,51,2,2,2,2,4,3,2,2,2,2,4,5,4,4,5,4,4,4,5,4,4,3,4,4,2,1,1,2,2,1,1,4,5,5,5,5,5,4,3,4,3,3,4,2,23,6
2,0,52,1,3,3,3,3,3,3,3,3,3,4,4,2,3,4,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,3,3,3,4,4,2,3,4,3,3,1,27,3
2,0,53,2,3,2,3,3,3,3,3,4,3,4,4,4,4,4,3,3,2,4,4,4,4,2,2,3,3,4,4,3,3,2,4,3,3,3,2,2,2,2,4,4,4,4,1,26,3
2,0,54,1,2,4,3,4,3,3,3,4,3,4,4,2,2,2,2,3,2,1,2,2,2,1,1,4,4,4,5,4,4,4,3,3,4,3,2,4,3,3,2,4,3,5,1,25,6
2,0,55,1,4,3,4,2,4,4,4,2,2,2,4,4,3,4,4,2,2,4,4,3,3,2,2,3,3,3,3,4,4,4,3,3,3,3,3,3,4,3,4,4,3,3,2,23,4
2,0,57,2,3,3,3,3,2,1,1,3,1,4,4,4,5,5,5,3,2,3,4,4,4,2,3,3,3,3,2,4,4,4,3,4,4,4,4,2,4,4,4,4,4,3,2,23,3
2,0,58,1,2,2,4,3,2,2,3,4,2,5,3,5,5,5,4,3,2,3,3,2,2,2,2,2,2,2,2,4,4,4,2,2,2,2,2,2,4,1,3,5,4,4,2,23,4
2,0,59,1,4,4,4,3,4,4,4,4,4,3,3,3,2,3,2,2,2,3,3,2,2,1,1,4,4,4,3,4,4,4,2,2,2,2,2,2,3,2,4,4,4,3,1,25,7
2,0,60,2,3,3,3,3,4,4,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,2,21,2
2,0,61,1,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,3,3,3,1,20,1
2,0,62,2,3,3,2,3,3,3,2,4,3,1,1,1,3,1,1,3,2,2,2,3,3,3,1,3,2,3,4,3,3,1,2,3,3,4,4,3,4,4,4,3,3,4,4,22,3
2,0,63,1,2,2,2,1,3,3,2,2,1,4,4,4,4,4,4,3,2,2,3,3,3,1,1,3,2,2,2,2,2,2,4,3,3,4,4,4,3,2,3,3,3,3,2,20,2
2,0,64,2,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,4,3,4,3,3,3,3,4,3,4,3,3,4,4,3,3,4,3,3,2,2,4,3,4,4,3,4,2,20,3
2,0,65,2,2,2,3,2,2,2,2,2,3,2,4,5,4,4,5,4,1,5,5,3,3,1,1,1,2,2,3,3,3,3,4,5,3,2,2,2,2,1,3,4,3,4,2,20,1
2,0,66,2,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,3,2,3,3,3,3,2,2,3,3,3,3,4,4,4,3,3,3,3,3,3,2,2,3,4,4,3,2,20,4
2,0,67,2,3,3,4,1,4,4,4,4,4,4,4,4,4,4,4,2,1,4,4,4,4,1,1,3,3,3,3,4,3,3,3,3,3,3,3,3,3,2,3,4,4,3,2,21,4
2,0,68,2,4,4,4,4,4,2,3,4,3,1,1,1,4,4,1,1,1,4,3,4,4,1,1,3,3,3,3,4,4,2,2,2,2,2,2,2,4,1,3,3,3,3,1,24,3
2,0,71,2,3,3,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,4,4,3,3,2,1,1,1,1,2,3,3,3,3,3,3,3,3,3,1,1,4,4,4,2,1,28,7
2,0,72,2,3,2,3,3,2,2,2,2,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,3,3,4,3,3,3,2,2,3,2,2,2,4,4,4,4,3,2,1,23,4
2,0,73,2,2,4,4,4,4,2,2,4,4,5,5,5,4,4,4,2,2,2,4,3,3,2,2,4,4,3,2,4,4,2,4,4,4,3,4,2,5,2,2,5,4,4,1,24,4
2,0,74,2,3,3,3,3,3,3,3,3,3,1,1,1,3,3,3,3,1,2,2,1,3,1,2,3,3,3,2,3,3,3,2,1,1,1,1,1,3,2,4,3,3,2,1,24,4
2,0,75,2,3,3,3,4,4,4,4,4,4,3,2,2,4,4,2,3,2,2,3,3,3,2,2,4,4,4,2,4,4,4,3,3,3,2,1,1,2,2,2,4,4,3,2,24,7
2,0,76,2,3,4,4,3,3,4,3,4,2,5,5,5,4,4,5,2,2,3,3,2,2,2,2,3,3,3,2,4,4,4,3,3,3,3,3,2,4,2,3,4,4,3,2,24,7
2,0,77,2,4,4,4,4,4,4,4,3,3,2,2,2,4,4,4,2,2,4,4,3,3,2,2,4,4,4,2,4,4,4,2,2,2,2,2,2,2,1,2,4,4,4,1,25,3
2,0,78,2,3,3,3,2,3,2,3,2,2,5,5,4,2,3,4,3,2,4,4,4,4,2,2,2,2,2,1,2,2,2,3,4,3,2,3,2,4,2,2,4,2,4,2,23,3
2,0,79,2,1,1,2,2,2,1,1,1,1,2,2,2,4,4,4,5,2,4,4,4,5,2,2,1,1,1,1,2,2,1,4,4,4,4,4,5,4,4,2,4,4,4,1,24,4
2,0,81,2,2,3,2,3,3,3,3,3,3,4,4,4,2,2,2,2,1,3,2,2,3,1,1,3,3,3,2,4,3,3,2,2,2,2,2,2,3,3,2,4,4,4,2,22,3
2,0,82,2,3,2,3,4,4,4,4,4,2,2,2,2,5,5,5,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,5,4,3,3,3,2,20,6
2,0,83,2,2,2,4,4,4,2,2,2,2,4,4,4,2,2,3,3,3,4,4,4,4,2,2,2,3,3,2,3,3,3,4,2,3,4,4,3,4,3,2,4,4,4,2,21,2
2,0,84,2,3,3,3,2,4,4,2,2,2,4,4,2,4,4,2,2,2,3,3,2,3,3,4,2,2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,3,3,3,2,20,3
2,0,85,1,2,2,4,4,4,4,4,1,1,2,4,4,4,4,4,5,2,4,4,4,4,4,4,1,1,1,1,2,2,2,5,5,5,5,5,3,2,4,2,5,5,5,2,21,3
2,0,86,1,2,2,2,2,2,2,2,2,2,3,2,2,4,4,4,1,1,1,1,1,1,1,1,3,3,3,3,2,3,2,3,2,3,2,2,2,3,3,3,3,3,3,1,24,3
2,0,87,1,1,1,1,3,3,3,3,3,3,2,2,2,2,2,2,3,3,4,4,4,3,2,2,3,3,2,2,4,4,3,2,3,3,3,3,4,2,2,2,4,4,4,1,20,3
2,0,88,1,2,2,3,4,3,3,4,1,1,5,5,5,5,5,5,4,4,4,4,4,4,4,5,1,1,1,1,1,1,1,5,5,5,3,3,4,4,4,3,5,5,3,2,20,4
2,0,89,2,3,4,4,3,4,3,4,4,3,4,4,5,4,4,4,4,2,4,5,4,4,2,2,3,4,2,2,3,3,2,4,3,5,5,5,4,1,3,1,5,5,5,2,22,7
2,0,90,2,3,3,2,4,4,4,4,2,2,4,4,4,4,4,4,4,3,5,4,4,4,2,4,2,3,2,2,3,3,2,4,3,3,4,4,4,4,4,3,4,4,4,2,23,3
2,0,91,1,3,4,4,3,4,4,4,5,3,4,5,5,4,4,4,2,2,2,2,2,2,1,1,5,4,4,4,4,4,4,2,2,2,2,2,2,2,3,2,4,4,4,2,22,7
2,0,92,2,3,3,4,2,3,3,3,3,2,5,5,5,3,4,4,3,3,4,3,4,3,2,2,3,2,3,2,3,3,3,3,3,4,4,4,4,4,3,3,4,3,3,2,22,2
2,0,93,2,3,3,3,2,4,4,2,4,1,5,5,5,5,5,5,2,1,5,5,2,3,1,1,3,3,2,3,4,4,3,2,2,2,2,1,1,5,5,4,4,2,2,2,20,3
2,0,94,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,2,2,3,2,3,3,3,4,3,4,4,4,3,3,3,4,4,4,3,1,25,4
2,0,95,2,3,3,4,4,4,4,4,4,4,2,2,2,2,4,2,2,2,2,2,1,1,1,1,3,3,3,3,3,3,2,1,1,1,1,3,2,4,4,5,5,5,4,1,23,3
2,0,96,1,3,3,3,3,3,3,2,4,2,5,2,5,2,3,2,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,2,3,2,2,2,2,2,2,2,4,3,4,2,24,5
2,0,97,2,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,2,2,1,5,1,1,2,2,5,5,5,5,5,5,5,1,1,1,2,2,2,1,4,1,5,5,5,1,25,3
2,0,98,2,2,1,1,2,4,3,2,3,1,4,4,4,3,4,4,4,3,5,5,5,5,2,2,1,1,1,1,2,2,2,4,4,4,4,4,4,3,2,4,4,4,3,2,23,2
2,0,99,1,4,4,4,3,3,3,3,3,2,5,5,5,1,5,4,2,2,2,2,1,1,1,1,5,5,5,3,5,5,5,1,1,1,3,2,2,2,1,2,5,5,5,2,24,1
2,0,100,2,3,3,3,3,3,3,3,3,3,2,2,2,4,4,4,3,4,3,3,3,3,3,3,2,3,3,2,3,3,3,2,2,2,3,3,3,3,3,3,4,4,4,1,26,5
2,0,103,2,2,2,4,4,4,4,4,4,4,4,4,2,4,4,4,3,2,3,3,2,2,2,2,2,2,2,1,2,2,2,4,4,4,4,4,4,2,2,3,4,4,4,1,24,4
2,0,104,2,3,3,4,2,4,5,5,2,3,5,5,5,5,4,4,4,3,5,5,4,4,2,2,2,2,2,2,4,4,3,3,3,3,2,2,2,4,4,5,5,5,3,2,20,4
2,0,105,2,2,2,3,4,4,4,2,2,2,4,4,4,4,4,4,4,2,5,5,4,4,2,3,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,2,20,2
2,0,106,1,3,2,3,4,4,4,4,3,4,5,5,4,4,3,3,3,2,4,4,4,4,2,2,3,2,2,2,3,3,3,4,4,5,5,4,4,5,4,3,5,4,5,2,21,4
2,0,107,2,4,2,5,5,5,5,5,4,4,5,5,5,4,5,4,1,1,1,1,1,1,1,1,5,5,5,3,5,5,5,1,1,1,1,1,1,1,1,3,5,5,3,2,20,3
2,0,108,2,2,2,3,3,3,3,2,3,3,5,5,5,5,5,5,4,2,4,4,4,4,2,3,2,2,2,2,3,3,3,3,2,4,4,4,4,4,2,3,4,3,4,2,21,3
2,0,109,2,1,2,3,3,3,3,3,3,3,3,2,4,2,2,4,2,1,3,3,2,3,1,1,3,3,2,2,3,3,3,3,2,3,3,4,3,1,1,1,4,4,4,2,21,4
2,0,110,2,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,2,3,4,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,4,4,4,2,23,3
2,0,111,1,3,2,4,4,4,1,3,4,2,5,5,5,5,5,5,2,1,2,2,2,2,1,1,3,3,3,1,3,3,3,4,3,4,4,4,4,3,1,2,4,4,3,2,25,3
2,0,112,1,2,2,1,2,3,1,1,3,2,4,4,4,3,4,3,4,2,4,3,5,5,3,2,2,2,3,2,2,2,2,3,3,4,3,3,3,4,4,4,4,4,3,2,21,3
2,0,113,2,4,4,3,2,2,3,2,2,3,3,3,3,4,3,4,3,3,3,3,3,2,2,2,3,3,4,3,4,3,3,3,4,4,2,2,3,4,3,4,2,3,2,1,26,5
2,0,114,2,1,2,1,1,1,1,1,1,1,2,2,2,1,1,1,3,1,1,1,1,1,1,1,3,3,3,3,3,4,4,3,2,3,3,4,4,2,2,3,4,4,4,1,26,1
2,0,115,1,2,2,2,2,2,2,2,2,2,4,3,4,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,4,4,4,4,3,4,1,24,3
2,0,122,2,4,3,4,2,2,2,2,3,1,4,5,5,5,5,5,4,1,4,4,4,3,1,1,1,1,1,2,3,2,1,4,5,4,4,3,3,5,3,2,5,5,5,2,21,1
2,0,123,2,3,3,3,3,4,4,2,2,2,5,5,5,5,5,5,4,1,5,5,5,4,1,1,2,2,2,1,3,3,2,4,4,4,4,4,3,4,3,4,5,5,4,2,21,2
2,0,125,1,3,2,3,3,3,3,2,4,2,4,4,3,3,3,2,3,2,4,3,3,3,2,2,3,3,3,2,2,3,3,4,3,3,4,3,3,3,3,4,3,4,3,1,20,4
2,0,126,2,3,3,3,3,4,2,2,4,3,4,4,2,4,4,2,3,2,4,4,3,3,2,1,3,4,4,2,2,3,2,2,3,3,2,2,3,2,2,3,4,5,3,2,20,1
2,0,127,1,2,3,3,3,3,3,3,3,3,4,4,3,4,4,3,3,2,2,2,2,2,2,2,3,3,3,2,4,4,3,4,4,4,4,4,4,2,1,3,4,4,3,1,26,4
2,0,128,1,2,3,4,4,4,4,4,5,4,5,4,5,3,4,4,3,2,2,1,2,1,2,1,4,5,5,5,4,4,5,2,2,1,2,1,1,4,2,3,3,4,4,1,24,4
2,0,129,2,3,3,3,4,4,3,3,3,3,4,4,3,4,4,4,4,3,5,5,5,5,2,3,2,2,2,2,3,3,3,4,4,5,4,5,4,4,3,4,4,3,4,2,21,1
2,0,132,2,2,3,3,4,3,3,3,3,3,4,3,4,4,4,4,4,1,3,2,2,2,1,1,3,2,3,2,4,4,3,3,3,4,2,2,2,5,4,4,4,5,2,2,20,4
2,0,135,2,2,3,4,2,4,4,4,2,1,4,4,4,4,4,2,3,2,4,4,4,2,2,2,2,2,2,2,3,3,3,4,3,4,3,3,3,2,2,4,3,3,3,2,20,3
2,0,136,2,4,4,4,4,4,4,4,4,4,2,4,2,3,4,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,3,2,2,2,2,2,2,2,3,4,4,4,4,1,20,2
1,0,1,2,1,1,4,5,4,2,3,2,2,5,5,5,1,4,3,1,1,1,2,2,1,1,1,4,4,4,3,5,5,3,1,1,1,2,1,1,4,2,4,5,5,3,1,24,5
1,0,2,2,2,2,3,4,4,4,4,2,2,5,5,5,4,4,4,3,2,4,3,2,2,2,2,3,2,3,2,4,4,4,3,3,4,2,4,3,4,4,2,4,4,4,2,24,3
1,0,3,2,1,1,1,1,3,2,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,3,3,3,1,1,1,2,3,2,1,1,1,1,2,4,4,4,2,1,24,6
1,0,4,2,2,2,3,3,2,3,2,3,1,5,5,5,3,2,2,2,2,2,2,2,3,1,1,3,3,3,2,3,4,3,3,2,4,3,3,3,4,2,3,2,4,3,2,22,7
1,0,6,1,3,3,3,3,2,2,2,2,2,2,4,4,2,4,4,2,2,2,2,2,2,2,2,3,3,3,3,4,4,3,3,3,3,3,3,3,2,4,4,3,3,2,1,28,4
