v01,v02,v03,v1,v3_1,v3_2,v3_3,v4_1,v4_2,v4_3,v4_4,v4_5,v4_6,v5_1,v5_2,v5_3,v6_1,v6_2,v6_3,v7_1,v7_2,v7_3,v7_4,v7_5,v7_6,v7_7,v7_8,v8_1,v8_2,v8_3,v8_4,v9_1,v9_2,v9_3,a8_1,a8_2,a8_3,a9_1,a9_2,a9_3,v10_1,v10_2,v10_3,v11_1,v11_2,v11_3,v12,v13,v14
1,0,7,2,2,2,3,4,2,2,2,2,2,4,4,2,4,4,2,3,2,4,4,4,4,2,2,2,3,2,2,3,3,3,4,2,4,4,4,3,3,2,2,4,4,3,1,23,3
1,0,8,2,3,2,2,3,3,2,3,2,2,4,4,3,4,4,3,4,2,4,4,4,4,2,2,2,2,2,1,2,2,2,4,3,5,4,4,4,2,2,2,4,3,4,2,21,4
1,0,9,2,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,1,24,4
1,0,10,1,2,2,2,2,2,2,1,2,2,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,2,2,4,4,4,3,1,25,6
1,0,12,2,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,2,2,2,3,3,3,3,3,3,4,4,4,1,25,4
1,0,15,1,4,4,4,2,2,4,4,4,4,2,2,2,4,4,4,2,2,4,4,4,4,2,2,2,2,2,2,2,2,2,4,4,4,4,2,4,2,2,2,4,4,4,1,37,4
1,0,16,2,2,3,3,3,4,3,3,4,3,5,5,5,4,4,3,2,2,3,3,2,1,1,1,3,3,3,2,4,4,4,4,3,4,4,3,4,4,4,3,4,4,4,2,22,3
1,0,17,1,4,3,3,4,3,3,3,4,2,5,4,4,4,4,5,3,2,4,4,4,4,2,2,4,3,3,2,3,3,3,4,4,4,4,4,4,5,3,3,5,4,4,2,25,6
1,0,19,2,2,2,3,3,2,2,2,3,1,1,2,2,2,2,2,3,1,1,1,1,1,1,1,1,2,2,4,4,4,2,3,3,2,2,3,2,1,3,3,4,4,2,1,24,5
1,0,21,1,2,2,3,2,4,4,4,4,3,4,4,4,4,4,4,2,2,2,2,2,2,2,2,3,3,3,3,4,4,4,3,2,3,3,3,3,3,4,4,3,3,3,2,22,3
1,0,22,2,2,2,2,2,2,2,2,2,1,5,5,5,5,5,5,4,2,5,5,4,4,2,2,2,3,3,2,4,4,4,3,3,4,3,4,3,5,5,3,5,2,3,1,23,5
1,0,23,1,3,3,4,4,4,4,3,4,3,5,5,5,5,5,4,2,2,4,3,3,3,1,1,3,3,3,3,4,4,4,2,2,3,3,4,4,4,4,3,4,4,4,2,22,3
1,0,24,2,3,2,3,2,2,2,3,3,3,4,4,3,2,4,3,3,3,3,3,2,2,2,3,3,3,3,2,4,4,2,2,2,2,3,3,3,3,2,2,3,3,3,1,24,3
1,0,25,1,3,3,2,2,2,3,3,2,3,4,4,4,4,4,3,2,2,2,2,2,2,2,2,4,4,3,2,4,4,3,2,2,2,2,2,2,4,4,4,4,4,4,1,24,3
1,0,26,2,4,4,4,4,4,2,3,2,3,5,5,3,4,4,2,2,2,2,2,2,2,2,4,4,5,4,4,4,4,4,2,2,1,2,2,2,4,3,2,4,4,3,1,24,7
1,0,27,1,4,2,4,4,4,3,4,3,2,5,5,5,5,5,5,3,2,2,2,2,2,2,2,2,3,3,4,4,4,4,2,2,2,4,4,3,5,5,5,5,5,3,2,22,3
1,0,29,2,3,3,3,4,4,4,4,4,4,2,2,2,4,4,4,2,3,2,2,2,2,2,2,4,4,4,4,2,3,4,3,3,3,3,3,3,4,3,4,4,4,4,1,23,1
1,0,30,2,2,2,3,3,4,4,2,2,2,4,4,4,4,4,4,4,2,4,4,4,4,2,2,2,2,2,2,4,3,2,4,4,4,4,4,4,4,3,4,4,4,3,2,24,6
1,0,31,2,3,1,3,3,4,4,4,3,1,1,1,1,4,4,1,3,3,5,4,4,3,1,1,2,2,2,1,3,3,2,4,3,4,3,3,3,4,2,3,3,4,5,1,26,4
1,0,32,2,4,4,4,3,3,3,3,3,3,5,4,4,2,1,1,3,4,2,2,2,2,2,2,4,4,4,4,3,3,2,2,4,2,2,2,2,4,2,4,5,5,5,1,21,5
1,0,33,2,2,3,4,4,4,5,4,4,3,4,4,3,4,4,3,2,2,2,2,2,2,1,1,4,3,4,3,4,4,3,2,2,2,2,2,2,4,3,3,4,4,4,1,25,4
1,0,34,2,2,2,3,3,2,2,2,2,3,3,2,3,3,2,2,3,2,3,3,3,2,3,2,3,3,2,3,4,2,3,2,3,4,2,3,3,3,2,2,3,3,3,1,24,1
1,0,35,2,3,3,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,4,4,2,2,2,2,2,3,3,2,2,3,4,4,4,1,24,3
1,0,36,1,2,3,3,2,4,2,2,2,2,3,3,4,2,4,3,4,2,4,4,4,4,2,2,2,2,2,2,4,2,2,3,3,4,4,4,3,2,4,4,3,3,3,2,21,4
1,0,37,2,3,4,4,4,4,4,3,3,3,5,5,5,5,5,5,4,2,4,4,4,4,2,3,3,3,3,3,4,4,3,4,3,5,4,4,4,3,4,4,4,4,3,2,22,4
1,0,38,1,4,4,4,3,3,3,3,3,3,2,2,2,2,4,2,2,2,2,2,2,2,2,2,4,3,3,3,4,4,2,2,2,2,4,4,2,4,4,2,4,4,2,1,24,4
1,0,39,1,3,3,3,3,2,2,2,2,2,2,2,2,4,4,4,4,2,3,4,3,3,2,2,2,3,3,2,3,3,3,3,3,3,3,3,3,4,2,2,5,5,5,1,24,3
1,0,40,1,4,4,4,3,5,4,4,3,2,5,5,5,5,5,5,2,1,3,3,3,3,1,1,3,3,3,2,4,4,4,4,3,3,3,3,3,1,4,2,5,5,5,2,22,4
1,0,41,2,4,4,4,4,4,4,3,4,4,4,4,2,4,4,2,2,2,2,2,2,2,2,1,3,3,4,3,4,4,4,2,2,3,2,2,2,3,3,2,4,4,3,1,27,6
1,0,42,2,4,4,4,3,4,4,4,3,4,4,3,4,3,4,4,4,4,4,4,3,4,4,4,3,3,4,4,4,4,4,3,3,4,3,4,4,4,3,3,3,4,3,2,28,4
1,0,43,2,2,2,3,3,3,3,3,3,3,5,5,5,5,4,4,4,4,5,5,5,5,3,3,3,2,2,5,2,2,2,5,5,5,4,4,4,5,4,4,4,4,3,2,21,3
1,0,44,2,3,4,3,4,3,4,3,4,3,5,5,5,4,5,4,3,1,4,3,2,2,1,1,3,3,3,3,5,5,3,2,2,2,2,2,2,4,5,4,5,4,3,1,24,6
1,0,45,1,3,2,3,4,4,4,5,4,2,5,5,5,5,5,5,3,3,4,4,3,3,1,2,3,3,3,2,4,5,4,3,3,2,3,3,2,5,5,5,3,2,3,2,24,3
1,0,46,2,2,4,3,2,3,4,3,3,3,4,4,4,4,4,4,2,1,3,3,3,3,1,1,3,3,2,2,3,2,2,4,4,4,4,4,3,5,4,3,4,3,5,2,25,3
1,0,47,2,2,3,3,4,4,3,3,4,2,2,2,2,3,3,3,3,3,2,3,3,2,3,3,3,3,3,2,4,5,4,2,2,1,3,3,3,4,4,3,3,3,3,1,25,4
1,0,48,1,2,3,3,3,4,4,3,4,3,5,5,4,2,4,3,3,2,3,3,3,3,2,2,3,3,3,2,3,3,2,4,3,4,4,3,3,4,4,4,4,4,4,1,25,5
1,0,49,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,4,4,3,3,2,2,4,3,4,2,3,3,4,2,2,2,4,4,4,4,4,4,4,4,3,2,23,4
1,0,50,2,3,4,4,3,3,2,2,3,3,5,5,5,4,4,4,3,3,3,3,3,3,1,1,4,3,3,2,4,4,4,4,3,4,4,4,2,4,3,4,3,4,2,2,21,4
1,0,51,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,3,3,3,3,3,3,3,3,2,3,3,4,4,4,3,3,3,3,3,2,2,4,4,3,4,4,3,2,20,2
1,0,52,1,3,3,3,4,4,4,4,5,5,4,4,4,3,3,3,4,4,4,4,5,3,3,3,4,4,4,4,2,2,2,4,3,3,2,2,2,3,3,3,4,4,4,1,25,3
1,0,53,1,3,3,3,4,4,4,4,4,4,5,5,5,5,5,5,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,4,4,4,1,1,1,5,5,5,2,22,3
1,0,54,2,3,3,4,3,3,3,3,3,3,4,4,4,4,4,4,4,2,3,3,3,3,2,2,3,3,3,3,4,4,4,2,2,2,2,2,2,4,4,4,4,4,4,2,23,4
1,0,55,2,3,3,3,4,4,4,4,3,3,4,4,4,3,3,3,3,3,3,2,2,2,2,2,4,3,3,3,4,4,3,3,3,3,3,3,3,3,2,3,4,4,4,2,21,3
1,0,57,1,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,25,3
1,0,58,1,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,4,3,3,1,23,4
1,0,59,2,3,3,3,3,4,3,3,4,3,3,3,4,2,2,2,3,4,4,3,3,3,4,3,3,2,2,3,3,4,3,3,3,3,3,4,3,3,4,3,3,3,3,1,24,5
1,0,60,2,3,3,5,4,4,3,3,3,3,5,5,5,3,4,5,2,1,2,2,1,1,1,1,4,4,4,3,4,4,3,3,4,5,4,3,5,4,4,3,5,4,3,2,22,2
1,0,61,2,4,4,4,4,4,4,4,4,3,4,4,2,3,3,2,2,2,2,2,2,2,2,2,4,4,4,3,4,4,3,4,4,4,2,2,2,4,4,2,4,4,3,1,24,2
1,0,62,2,3,3,4,3,3,3,3,4,3,4,5,5,4,3,3,3,2,3,3,2,2,1,1,3,4,4,2,4,4,3,2,2,3,2,1,2,3,2,4,4,4,4,2,22,2
1,0,63,2,2,3,3,3,3,3,3,3,3,4,4,4,2,2,2,3,2,3,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,4,2,3,4,4,4,1,27,5
1,0,64,1,2,2,3,2,3,4,4,4,2,5,5,5,5,5,5,3,2,3,3,3,3,2,1,3,3,3,2,3,3,2,4,2,3,3,3,2,4,2,4,3,3,3,2,22,5
1,0,65,2,3,3,3,4,5,5,4,4,3,5,5,5,5,5,5,3,1,3,2,2,2,1,1,4,4,4,3,5,5,5,3,3,3,4,3,2,3,1,3,5,5,4,2,22,5
1,0,66,2,3,2,3,2,2,2,2,3,2,2,2,2,3,3,2,3,2,2,3,2,2,2,2,3,3,3,2,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,1,26,3
1,0,67,2,2,3,5,5,5,5,5,5,5,1,1,1,4,4,4,1,1,1,1,1,1,1,1,5,5,5,5,5,5,3,1,1,1,1,1,1,1,1,1,5,5,5,1,27,4
1,0,68,2,3,3,3,3,3,3,3,3,3,4,4,3,2,2,2,3,2,4,3,3,2,2,2,3,3,3,3,4,4,3,3,2,2,2,2,2,3,3,4,3,3,3,1,24,4
1,0,69,1,2,3,4,3,4,2,4,3,2,4,4,4,4,4,4,3,2,4,4,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,4,3,2,22,3
1,0,70,1,2,3,3,3,4,2,2,3,1,4,4,5,1,1,1,2,2,3,3,2,2,2,2,3,3,3,2,4,4,4,2,2,2,2,2,2,4,2,5,2,3,2,2,22,3
1,0,71,2,3,4,3,3,4,4,4,4,4,4,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,4,2,2,3,3,3,3,3,3,2,1,3,4,4,4,1,27,7
1,0,72,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,2,2,3,3,3,3,4,4,4,3,3,3,3,3,3,2,2,2,4,4,4,2,21,3
1,0,73,2,4,4,3,2,3,2,2,4,3,2,2,2,2,2,2,3,1,1,1,1,1,1,1,4,4,4,3,3,3,3,2,2,2,2,2,2,1,1,4,4,4,3,1,26,5
1,0,74,2,5,3,3,5,5,1,5,1,1,5,5,5,5,5,5,1,1,5,4,4,4,1,1,1,1,2,1,1,1,1,5,4,5,5,4,5,1,1,1,5,5,5,2,21,6
1,0,76,2,2,2,3,3,3,2,2,4,3,4,4,5,4,4,4,2,1,3,2,2,2,1,1,3,2,2,2,3,3,2,2,3,4,2,2,3,2,3,2,5,5,5,2,20,3
1,0,77,1,3,3,4,3,4,3,3,4,3,4,3,2,4,3,2,2,2,2,2,2,2,2,2,4,4,4,3,4,4,4,2,2,2,2,2,2,4,3,3,4,3,3,2,21,4
1,0,78,2,1,1,1,1,1,1,1,1,1,3,3,3,2,2,1,3,2,5,5,5,5,1,1,1,1,1,1,3,3,1,4,3,4,3,4,4,4,2,2,4,4,4,1,25,2
1,0,79,2,3,2,3,4,2,4,4,4,2,4,4,4,4,4,4,2,4,2,2,2,2,2,3,3,3,3,2,3,3,4,2,2,2,2,2,2,4,4,4,4,4,2,1,23,7
1,0,80,1,2,2,3,3,3,3,3,3,3,1,1,1,1,1,1,3,1,2,2,2,2,1,1,3,3,3,1,4,4,4,3,3,3,2,2,2,4,3,3,3,3,3,1,26,4
1,0,82,1,2,2,2,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,3,2,1,1,1,1,1,4,4,4,4,4,4,1,25,4
1,0,83,1,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,2,2,2,3,3,2,2,3,3,3,3,3,3,2,3,3,3,3,3,3,4,3,3,4,3,4,1,27,3
1,0,84,2,2,2,3,3,3,4,3,4,2,4,4,4,2,3,2,3,2,3,3,3,3,2,2,3,3,3,2,3,3,2,2,2,2,2,3,3,2,2,4,4,4,4,1,25,5
1,0,85,2,3,3,4,3,3,3,3,4,3,5,4,3,3,3,3,3,2,4,4,3,4,2,2,3,3,3,2,4,3,3,2,2,4,3,3,3,3,3,3,5,3,3,2,20,3
1,0,86,2,3,3,3,4,3,3,3,3,3,2,3,4,4,3,3,3,3,2,4,3,3,3,3,3,3,4,3,3,4,3,2,3,3,2,2,2,4,4,3,3,4,4,2,20,3
1,0,87,2,3,3,3,4,3,4,3,3,4,4,3,4,4,4,4,3,2,2,3,2,2,2,3,3,3,3,2,3,3,3,3,3,2,3,2,2,2,1,2,3,4,4,1,24,4
1,0,88,1,4,4,4,4,4,2,3,3,3,2,4,2,2,4,4,2,2,4,3,4,4,2,2,3,3,3,2,4,4,2,4,4,3,3,4,3,2,2,2,4,4,5,1,24,4
1,0,90,2,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,3,3,3,3,1,1,3,2,2,2,3,3,2,3,3,3,4,4,3,3,3,4,4,4,3,1,25,3
1,0,91,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,3,3,2,3,3,2,3,3,3,3,3,3,2,2,4,4,4,3,1,24,6
1,0,92,2,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,3,2,3,3,3,3,1,1,3,3,3,2,3,4,2,2,3,3,3,3,1,4,4,4,3,3,3,1,24,4
1,0,95,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,4,3,3,4,4,3,1,21,2
1,0,96,1,2,2,3,3,3,2,4,3,3,2,2,2,3,3,2,4,2,2,3,3,3,2,2,3,2,3,2,3,3,2,3,4,3,3,3,3,2,2,2,4,4,3,1,23,2
1,0,97,2,3,3,3,4,3,3,3,4,3,2,2,2,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,3,3,3,3,4,3,3,2,3,4,3,3,1,24,5
1,0,98,2,2,2,3,1,1,1,2,3,1,2,2,2,1,1,1,2,1,5,5,5,5,1,1,1,1,1,1,3,3,2,4,4,4,4,4,4,4,3,2,4,4,4,2,21,5
1,0,99,2,2,3,3,2,2,2,2,3,2,4,4,4,4,4,4,4,2,3,3,3,3,2,2,3,2,2,3,3,3,3,3,3,4,4,4,4,4,3,3,4,3,3,2,22,3
1,0,100,2,4,3,3,4,4,4,3,3,2,4,4,4,4,4,4,4,2,4,4,3,4,2,4,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,21,3
1,0,103,1,4,2,3,2,4,2,2,2,2,4,4,4,3,4,4,3,1,2,2,2,3,1,1,3,4,4,2,4,4,4,2,2,2,3,2,2,4,2,3,4,4,3,2,22,4
1,0,106,2,4,3,4,4,4,4,4,4,3,4,4,3,4,3,3,2,2,4,4,4,4,1,1,3,3,3,2,4,4,3,3,3,4,3,3,3,4,3,5,4,3,2,2,24,6
1,0,107,1,3,3,2,3,3,4,3,4,3,4,4,4,2,1,1,3,2,4,4,3,4,1,4,2,3,3,5,2,3,3,4,4,3,2,2,3,5,4,5,4,3,1,2,23,4
1,0,108,2,4,3,4,3,4,4,4,4,3,4,4,3,2,2,2,2,3,3,3,2,2,2,3,4,4,4,3,4,4,3,3,3,3,3,3,3,4,2,2,5,5,4,1,23,2
1,0,109,2,3,3,3,3,4,4,4,4,4,5,5,5,4,4,4,3,1,5,5,5,5,1,1,2,2,2,1,3,3,3,4,4,4,3,3,3,4,3,4,3,3,3,2,22,4
1,0,110,2,2,1,1,2,1,1,2,2,1,1,1,1,1,1,1,4,1,5,5,5,4,3,4,1,1,1,1,1,1,1,4,3,4,4,5,5,2,1,2,4,4,4,1,24,4
1,0,111,2,2,1,4,4,4,1,1,3,1,4,4,4,2,2,4,5,2,5,5,5,5,2,1,1,1,1,1,1,1,1,5,5,5,5,5,5,4,4,5,3,4,3,1,23,3
1,0,112,1,4,4,4,3,3,2,2,4,4,4,4,4,4,4,4,2,2,2,3,2,2,1,1,3,2,3,5,4,4,4,3,2,3,2,3,3,5,5,2,4,5,5,1,21,2
1,0,113,2,3,4,3,2,4,4,4,4,2,4,4,4,3,2,3,3,2,4,4,4,4,2,2,2,2,2,2,3,3,3,4,3,4,4,4,3,3,2,3,4,4,4,2,22,4
1,0,115,2,3,3,3,3,4,4,4,4,4,4,4,4,5,4,4,2,2,2,2,2,2,2,2,3,3,3,3,5,5,4,3,3,3,3,3,3,3,4,4,4,4,2,2,22,5
1,0,116,1,2,5,5,4,5,5,4,4,4,4,4,5,4,4,4,1,1,2,2,3,3,1,1,3,4,3,3,4,4,5,2,2,3,2,3,2,3,2,3,5,4,4,2,22,7
1,0,117,2,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,2,2,2,2,2,2,4,1,4,4,4,4,1,24,4
1,0,118,1,3,2,3,3,2,2,2,2,2,4,4,3,3,3,2,2,2,2,2,2,2,2,2,3,2,2,3,4,4,3,2,2,2,2,2,2,4,2,3,4,4,4,2,25,5
1,0,119,1,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4,3,3,4,4,4,4,2,2,2,3,3,3,3,2,2,4,3,4,3,4,4,3,2,2,4,4,4,2,21,6
1,0,129,2,3,3,3,3,3,3,4,3,3,4,4,4,2,4,2,4,2,2,2,2,3,2,2,4,4,4,4,3,3,3,3,4,3,4,3,3,4,2,4,4,4,3,1,24,3
1,0,130,2,3,3,4,4,4,1,1,1,1,5,5,5,4,4,4,4,1,4,4,4,4,1,1,2,2,2,1,3,3,3,3,3,3,3,4,3,4,1,4,5,4,2,1,24,7
1,0,131,1,2,2,2,2,3,2,2,4,2,1,1,1,1,1,1,4,2,3,2,2,2,2,2,3,3,3,2,4,3,1,2,2,2,3,2,2,4,2,3,4,3,3,1,26,3
1,0,132,2,2,2,3,4,4,4,4,4,4,5,5,5,5,5,5,3,2,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,2,4,4,4,2,21,3
1,0,133,2,4,4,4,3,4,4,3,4,2,2,3,2,2,2,3,3,2,4,4,2,2,2,2,3,3,3,3,4,4,3,3,3,3,4,4,3,4,2,2,5,4,4,2,21,3
1,0,134,2,3,3,3,3,3,2,2,3,2,4,4,3,4,4,3,3,3,4,4,4,4,3,3,3,3,3,2,3,3,3,4,3,4,4,3,3,4,4,3,4,3,3,2,22,3
1,0,135,2,3,3,4,3,4,3,4,3,3,5,5,5,4,4,4,2,3,4,4,4,4,2,2,2,2,2,2,3,3,2,4,2,4,4,4,3,4,4,4,4,4,3,2,22,2
1,0,136,1,3,4,3,3,3,3,3,4,3,1,1,1,1,1,1,3,1,1,5,5,5,1,1,2,3,2,3,3,3,1,4,3,4,4,4,2,4,1,2,4,4,4,1,24,2
1,0,137,1,4,3,4,4,4,3,3,4,3,4,4,4,4,4,4,2,1,4,4,3,3,1,1,4,4,3,5,3,3,3,4,4,5,4,4,5,4,4,4,4,4,2,2,23,3
1,0,140,1,4,4,4,2,4,4,4,4,2,5,5,3,2,2,4,2,2,5,5,5,5,1,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,23,3
1,0,141,2,4,2,3,4,4,4,4,2,2,5,5,5,4,4,4,4,1,4,4,2,2,1,1,2,2,2,2,4,4,2,2,2,2,4,4,2,5,4,4,4,4,2,2,22,2
1,0,142,1,1,1,3,2,5,4,2,1,1,4,4,4,4,5,2,5,2,5,5,5,5,2,1,1,1,1,1,1,1,1,5,5,5,5,5,5,3,4,4,2,1,2,2,21,4
1,0,143,2,2,2,3,2,2,2,2,4,2,4,4,4,4,4,4,4,1,5,5,5,5,1,1,2,2,2,1,2,2,2,3,3,5,5,5,5,1,1,5,4,4,3,2,22,3
1,0,144,2,4,4,4,4,5,4,4,4,5,4,5,5,4,4,5,4,4,4,3,3,4,1,1,4,4,4,4,5,5,4,2,3,3,2,3,2,3,4,4,3,5,4,1,25,5
1,0,145,2,4,4,4,4,3,2,2,5,2,1,1,1,5,5,5,2,2,4,2,1,1,1,1,4,4,4,2,5,5,5,2,2,2,2,2,2,4,2,2,4,5,5,1,25,6
3,0,1,2,4,3,3,3,4,3,3,4,2,2,2,2,3,4,2,3,2,3,2,2,2,2,2,3,3,3,3,4,3,4,2,2,2,2,3,3,2,2,3,4,4,3,1,25,1
3,0,2,1,2,2,2,3,3,4,3,4,3,5,5,4,3,3,3,3,2,4,3,3,3,1,1,3,3,3,3,4,4,3,2,2,2,3,3,3,4,4,5,3,3,3,1,26,5
3,0,3,2,2,3,2,3,3,3,3,2,2,3,2,3,2,3,2,3,4,3,2,2,3,4,3,2,3,2,3,3,4,3,2,3,4,2,3,2,1,1,3,4,4,4,1,26,5
3,0,4,2,3,3,3,3,4,2,3,4,2,5,5,5,5,5,5,5,2,4,4,4,4,1,1,2,2,2,2,3,3,1,4,3,3,3,1,2,2,3,3,4,4,3,2,23,3
3,0,5,1,3,4,4,3,3,3,4,4,3,5,3,5,4,4,4,2,2,3,3,3,3,2,2,3,3,3,3,4,3,3,3,3,4,4,3,4,4,3,3,4,4,3,2,25,3
3,0,6,2,4,2,3,3,4,4,4,2,2,5,5,4,3,4,3,3,1,4,3,4,4,1,1,4,4,3,3,4,4,5,2,2,2,1,1,1,2,5,4,3,4,4,2,23,4
3,0,7,2,3,3,3,3,4,4,2,2,2,5,5,5,4,4,4,4,2,4,5,4,4,2,2,2,2,2,1,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,2,23,4
3,0,8,2,2,3,3,4,3,1,1,4,1,5,5,5,5,5,5,3,1,5,4,4,4,1,1,2,2,2,1,2,2,3,4,4,5,5,5,5,4,4,4,4,2,2,2,24,4
3,0,9,2,4,3,3,4,3,4,4,4,4,4,4,4,4,3,2,3,2,4,4,3,3,2,2,3,4,3,2,3,3,3,3,2,2,3,4,3,4,4,3,3,4,3,2,23,3
3,0,10,1,3,3,3,3,2,2,2,3,2,3,3,2,4,4,4,4,2,5,4,4,4,2,2,2,2,2,2,2,2,3,4,3,3,3,3,3,4,3,2,4,3,4,2,23,3
3,0,11,1,2,2,3,2,3,4,2,2,2,5,5,5,5,5,5,4,3,5,5,5,5,3,3,1,1,1,1,3,3,2,5,5,5,5,5,4,4,3,2,4,4,4,2,25,7
3,0,12,1,3,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,3,4,4,4,4,2,2,4,3,3,3,4,4,4,3,3,3,3,3,2,4,4,5,5,5,5,2,23,5
