v01,v02,v03,v1,v3_1,v3_2,v3_3,v4_1,v4_2,v4_3,v4_4,v4_5,v4_6,v5_1,v5_2,v5_3,v6_1,v6_2,v6_3,v7_1,v7_2,v7_3,v7_4,v7_5,v7_6,v7_7,v7_8,v8_1,v8_2,v8_3,v8_4,v9_1,v9_2,v9_3,a8_1,a8_2,a8_3,a9_1,a9_2,a9_3,v10_1,v10_2,v10_3,v11_1,v11_2,v11_3,v12,v13,v14
3,0,13,2,3,2,4,2,4,3,4,4,2,5,5,5,3,4,4,2,2,4,4,4,4,1,1,2,2,2,2,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,2,23,3
3,0,14,2,3,3,3,2,4,2,2,2,2,5,5,5,3,3,3,3,2,5,5,4,3,2,2,2,2,2,2,3,2,2,4,3,4,4,3,4,2,2,3,5,5,5,2,25,3
3,0,15,2,2,2,2,2,4,4,3,4,3,4,4,4,4,4,4,4,2,5,4,4,4,2,2,2,2,2,2,2,2,2,5,4,5,5,5,5,3,4,4,4,5,2,2,25,3
3,0,16,2,3,3,3,3,3,3,3,3,3,5,5,5,4,4,3,3,2,4,4,3,3,1,1,4,4,3,2,3,3,3,4,3,3,3,3,3,4,3,3,4,4,4,2,22,6
3,0,17,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,4,2,2,2,4,4,4,4,4,4,3,2,2,3,4,4,1,24,6
3,0,18,1,2,3,3,2,2,2,2,3,3,4,4,4,4,4,4,3,2,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,1,27,7
3,0,19,1,4,4,4,4,4,4,4,4,4,4,4,4,1,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,2,2,2,2,2,2,3,2,2,4,4,4,1,23,6
3,0,21,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,2,2,4,3,3,2,2,2,2,2,2,4,5,4,4,4,3,2,4,5,4,1,25,3
3,0,22,2,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,4,4,4,4,1,24,5
3,0,23,2,2,2,2,3,3,2,2,3,3,1,1,1,2,3,4,1,1,1,1,1,1,3,3,2,2,1,2,1,2,2,3,4,4,5,5,5,2,1,3,5,4,5,1,23,3
3,0,24,2,3,3,3,4,4,3,3,3,3,4,4,4,4,4,4,2,2,2,2,2,2,2,2,3,3,3,3,4,4,3,2,2,2,2,2,2,3,3,4,4,4,4,1,24,2
3,0,25,2,2,3,4,3,3,3,3,3,3,2,2,2,1,2,1,2,1,2,2,3,3,1,1,2,2,2,3,3,3,2,4,4,4,4,4,4,3,2,2,4,4,4,1,26,4
3,0,25,2,2,2,4,4,4,4,4,4,2,2,2,2,4,4,4,2,2,2,2,2,2,2,2,4,4,4,2,4,4,2,4,2,4,4,4,5,4,3,4,4,4,2,1,24,3
3,0,26,2,2,2,2,3,4,4,2,4,2,4,4,4,1,1,1,3,2,4,4,4,4,1,1,3,3,3,3,4,2,2,3,3,5,4,2,3,2,2,2,4,4,4,2,25,3
3,0,27,2,4,4,3,4,4,4,3,3,2,5,4,3,4,4,3,2,1,3,3,4,3,1,2,3,2,3,4,4,4,3,3,3,4,4,4,3,3,2,3,3,4,3,2,24,2
3,0,28,2,2,2,3,4,4,2,2,4,2,4,4,4,4,4,4,2,2,4,4,4,4,2,2,2,2,2,2,3,3,3,2,2,3,3,2,4,4,3,4,4,3,3,2,24,4
3,0,29,2,3,3,3,4,4,4,4,4,4,2,1,1,1,1,1,3,3,3,2,2,2,2,2,3,2,2,2,3,3,3,3,3,3,3,3,3,4,1,4,4,4,2,1,25,7
3,0,30,2,3,4,3,3,4,3,3,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,3,3,5,5,3,1,1,1,1,1,1,1,1,1,4,3,4,1,25,6
3,0,31,2,5,5,5,5,3,4,5,3,1,3,4,2,4,5,3,1,2,3,1,3,5,3,4,4,3,4,4,4,2,3,3,4,2,2,1,5,1,3,3,3,4,3,1,26,5
3,0,32,2,4,4,4,4,4,4,4,4,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,3,3,3,3,4,4,3,2,2,2,2,2,2,3,3,3,3,3,3,2,23,5
3,0,33,1,2,2,2,2,3,2,2,2,2,4,4,4,4,4,3,4,3,5,5,4,5,2,2,2,3,2,1,2,2,2,4,4,4,4,4,3,4,4,5,4,4,2,1,25,2
3,0,34,2,3,3,2,2,3,2,2,3,3,1,1,1,2,2,2,3,2,4,4,2,2,2,2,2,2,2,3,2,2,3,4,4,4,4,4,4,4,5,4,3,4,3,1,25,2
3,0,36,2,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,5,1,5,5,4,4,1,1,1,1,1,1,2,2,1,3,3,5,5,5,5,3,2,4,3,3,3,1,24,2
3,0,37,2,3,4,3,2,2,2,2,4,2,4,4,2,4,4,4,2,1,3,2,2,2,1,1,3,3,3,4,4,4,3,2,2,2,3,4,3,4,3,2,4,3,4,1,26,6
3,0,38,2,1,1,3,3,3,3,3,3,3,2,2,2,5,4,4,3,1,5,5,5,5,1,1,1,1,1,1,2,2,2,5,5,5,5,5,5,2,2,2,3,3,3,1,24,6
3,0,39,2,2,2,2,2,2,2,2,2,2,4,4,2,3,3,2,3,1,3,3,2,2,1,1,3,3,3,2,3,3,2,3,3,3,4,4,4,4,4,2,4,4,4,1,26,7
3,0,40,2,2,2,2,3,3,3,3,3,3,4,4,3,4,4,3,3,2,4,4,3,3,2,2,2,2,2,2,3,3,2,4,3,4,4,3,4,3,4,4,3,3,2,2,25,4
3,0,41,1,2,3,3,2,2,2,2,2,2,4,2,2,3,2,2,3,1,5,5,3,3,1,1,1,1,1,1,5,4,1,3,3,3,3,3,5,4,5,5,5,4,2,1,28,2
3,0,42,2,3,3,3,2,2,2,2,3,3,5,5,5,4,4,4,4,3,5,5,4,4,2,3,2,2,1,1,3,3,1,4,5,5,4,5,5,5,4,4,4,4,3,2,23,2
3,0,43,2,2,2,3,2,4,2,2,4,2,4,4,4,3,4,4,4,4,4,4,4,4,4,2,3,3,3,2,4,4,2,4,3,2,2,2,3,4,1,4,4,4,4,1,25,4
3,0,44,2,2,3,2,2,3,3,3,3,3,4,4,3,3,3,2,4,1,4,4,3,4,1,1,3,3,3,4,4,3,3,3,4,3,4,5,3,4,4,4,4,4,3,1,25,5
3,0,45,2,5,4,4,5,4,4,5,4,4,5,5,5,4,5,5,2,2,1,2,1,2,1,2,5,5,4,5,4,4,5,2,2,1,1,1,2,5,5,5,5,5,5,1,25,5
3,0,46,2,3,3,2,3,3,3,2,3,4,3,3,2,3,3,3,3,2,3,2,2,3,3,2,3,2,3,4,3,3,2,3,3,2,3,2,3,3,4,4,3,4,4,1,25,2
3,0,47,2,2,2,3,5,4,4,4,3,2,5,5,5,4,5,5,4,2,5,5,4,4,2,2,3,2,3,2,3,2,2,4,4,4,4,4,5,2,2,3,4,5,4,2,25,7
3,0,48,2,3,2,3,2,2,1,1,2,2,2,3,2,3,4,1,3,2,2,4,4,3,2,1,3,2,1,1,2,1,1,2,2,4,5,4,5,3,2,4,2,2,3,1,25,5
3,0,49,1,4,3,3,4,4,4,4,5,3,4,4,4,2,2,1,3,2,2,2,2,2,2,2,3,3,3,2,3,2,2,3,3,3,3,3,3,2,1,4,5,5,2,1,25,3
3,0,50,2,3,2,2,3,2,2,2,2,3,2,2,1,2,3,2,2,3,3,2,3,2,2,2,2,2,3,3,3,2,3,2,2,2,2,3,2,3,4,4,2,3,2,1,27,6
3,0,51,2,4,3,3,2,2,2,2,2,2,4,4,4,4,4,4,2,3,4,4,4,4,3,3,2,2,2,2,3,3,2,4,4,4,4,4,4,2,4,3,4,4,4,2,22,4
3,0,52,1,3,3,3,3,2,2,2,2,2,4,4,4,4,4,4,4,3,4,4,4,4,3,3,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,3,1,22,4
3,0,53,2,3,3,3,3,3,3,3,4,5,3,3,3,4,4,4,3,3,4,3,3,3,2,2,4,4,4,4,2,2,2,4,3,4,3,4,4,3,3,3,2,2,2,1,27,4
3,0,54,2,2,3,4,3,3,3,3,3,3,4,4,4,3,3,3,4,2,4,3,3,3,3,3,2,3,3,2,3,3,3,4,4,4,4,4,4,4,4,4,4,3,3,2,23,3
3,0,55,2,3,2,2,3,2,2,3,2,2,4,4,4,4,4,4,3,2,4,4,3,3,2,2,3,2,2,2,2,2,2,4,3,3,2,3,3,4,2,2,4,3,4,2,22,1
3,0,56,1,4,4,4,4,4,4,4,4,2,5,5,5,4,4,4,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,2,1,1,2,1,1,4,2,4,4,4,3,2,22,5
3,0,57,2,4,4,4,4,4,2,4,3,3,5,5,5,5,5,5,2,2,1,1,1,1,1,1,3,2,3,4,3,2,3,4,4,4,5,4,3,2,3,3,3,3,3,2,22,5
3,0,58,2,3,2,3,2,4,2,3,2,2,4,4,4,4,4,4,4,2,5,5,5,5,2,2,1,1,1,1,1,1,1,5,5,5,4,4,4,4,4,3,3,4,3,2,22,2
3,0,59,2,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,3,2,2,1,1,1,1,1,3,3,3,3,2,2,2,3,3,3,3,3,3,2,2,4,4,4,3,1,24,6
3,0,60,2,2,3,2,3,3,3,3,4,3,4,4,2,4,4,2,4,1,4,4,4,4,1,1,2,2,2,1,3,3,3,4,4,3,4,4,3,2,2,2,4,3,3,1,24,2
3,0,61,2,3,4,3,3,3,4,3,4,1,4,4,3,4,3,2,3,2,3,2,3,3,1,1,3,3,2,1,3,2,3,3,4,3,3,3,3,3,5,4,5,4,3,2,22,7
3,0,62,2,1,1,2,2,4,3,2,2,2,4,4,4,4,4,4,4,2,4,4,4,4,2,2,2,2,2,1,3,3,2,4,4,4,4,4,4,3,2,3,3,4,3,2,22,7
3,0,63,2,2,3,3,3,2,2,2,1,3,3,4,4,4,4,4,4,3,3,3,2,2,1,1,3,3,3,3,3,3,3,4,2,2,2,2,2,4,5,3,4,3,2,1,24,4
3,0,64,2,2,1,2,2,2,2,2,2,1,2,2,4,4,4,4,4,4,5,5,5,5,4,4,1,2,1,1,1,1,1,5,5,5,5,5,5,4,4,4,4,4,4,2,25,3
3,0,65,2,5,5,5,5,5,5,5,5,5,5,5,5,1,1,2,1,1,1,1,1,1,1,1,5,5,5,1,5,5,1,1,1,1,1,1,1,3,3,2,5,4,5,1,25,2
3,0,66,1,2,3,1,2,2,2,2,4,2,4,4,3,4,4,4,4,2,4,4,4,4,1,1,2,2,2,2,2,2,2,4,5,5,4,4,3,5,4,1,5,5,5,1,26,3
3,0,67,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,2,2,2,2,3,3,3,3,4,4,3,3,3,3,3,3,3,3,2,4,4,4,2,1,25,4
3,0,68,1,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,3,3,2,3,1,1,1,5,4,5,1,24,7
3,0,69,2,2,2,2,3,3,3,3,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,1,26,3
3,0,70,2,3,2,2,3,2,3,3,3,3,4,2,3,4,4,4,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,3,3,3,4,4,3,4,4,4,4,3,3,2,23,4
3,0,71,2,2,3,3,4,3,2,3,2,3,1,1,1,1,1,1,3,2,1,1,2,2,1,1,4,3,3,3,4,4,3,2,2,2,2,2,2,4,4,4,4,4,3,1,21,4
3,0,72,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,5,5,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,2,3,4,2,3,1,25,5
3,0,73,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,3,3,3,2,3,2,3,4,4,3,3,3,3,3,3,1,25,3
3,0,74,2,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,1,25,4
3,0,75,1,2,2,3,2,2,1,2,1,1,2,2,2,4,4,4,4,3,4,4,4,4,4,4,2,2,2,2,3,2,2,4,4,4,4,4,4,3,4,4,4,4,2,1,25,4
3,0,76,2,2,3,4,2,4,3,3,3,2,4,4,4,4,4,4,4,3,4,4,4,4,2,2,3,2,3,3,4,3,3,3,2,3,4,2,2,3,4,4,3,3,2,2,24,4
3,0,77,2,3,2,3,3,3,3,3,3,3,5,5,5,5,5,5,3,2,4,4,4,4,3,3,2,2,2,2,2,2,2,4,4,5,5,5,4,3,2,4,4,4,4,2,23,3
3,0,78,2,3,3,3,2,3,3,2,2,2,4,4,4,4,4,4,4,3,4,4,3,3,3,3,2,2,2,2,3,3,3,3,4,4,4,4,4,4,3,3,3,3,3,2,23,3
3,0,79,2,3,2,3,2,2,2,2,2,2,2,2,2,3,2,2,3,2,3,2,2,2,1,1,3,3,3,2,3,3,2,3,3,3,3,3,3,2,2,3,3,3,3,1,26,3
3,0,80,2,2,2,3,2,4,3,3,3,3,4,4,4,4,4,4,4,2,4,4,4,4,2,2,2,2,2,1,3,3,2,4,4,4,4,3,3,3,2,4,3,3,2,2,24,6
3,0,81,2,3,3,3,3,3,3,3,3,3,4,4,3,4,4,4,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,4,4,4,4,4,4,2,4,4,4,4,2,1,21,3
3,0,83,2,4,4,3,4,3,4,2,4,5,2,3,4,2,2,3,3,4,3,2,3,4,2,3,3,3,3,3,2,3,4,3,2,3,3,2,3,3,3,3,3,3,3,1,23,3
3,0,84,2,2,4,4,4,4,4,4,4,3,4,4,4,4,4,4,2,2,2,3,2,2,2,2,4,2,2,3,4,4,4,2,2,2,2,2,2,2,4,2,4,4,4,2,22,7
3,0,85,1,2,2,2,3,3,3,3,3,3,4,4,4,2,2,2,3,1,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,3,4,4,4,1,26,7
3,0,86,2,4,4,4,3,4,4,4,4,2,4,4,4,4,4,4,3,2,4,4,4,4,2,1,2,2,2,2,3,3,3,3,3,3,3,3,3,4,1,3,3,3,3,2,22,6
3,0,87,2,4,4,4,4,4,4,4,4,4,5,5,5,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,1,1,1,1,1,1,4,4,4,4,4,4,1,24,4
3,0,88,1,2,2,2,2,2,2,2,2,2,4,3,4,3,3,4,4,4,4,3,3,4,4,4,3,2,1,5,3,2,3,4,4,4,4,4,4,3,1,1,4,4,4,1,25,5
3,0,89,2,2,2,3,3,3,3,3,3,3,4,4,4,3,2,2,3,2,2,2,3,3,2,2,3,2,2,4,3,3,3,4,3,3,3,3,3,2,2,3,4,4,3,2,25,3
3,0,90,2,2,3,3,4,4,4,4,4,3,4,4,2,1,1,1,2,1,4,1,1,1,1,1,4,4,4,4,4,4,3,1,1,1,1,1,1,4,2,3,3,4,3,1,26,3
3,0,91,2,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,2,4,4,3,3,2,2,4,4,3,3,4,3,4,2,2,2,2,2,2,3,4,3,4,4,4,1,23,5
3,0,92,1,3,2,2,2,2,2,2,2,2,4,4,1,4,4,1,3,1,2,2,1,1,1,1,3,3,3,2,3,3,3,2,2,2,2,2,2,2,1,4,4,4,3,1,24,1
3,0,94,2,2,2,3,3,3,3,3,3,3,1,1,1,4,4,4,3,1,1,1,1,1,1,1,2,2,3,3,4,4,1,2,2,2,2,2,2,1,1,1,3,3,3,1,24,5
3,0,95,2,3,3,3,2,2,2,1,2,1,4,4,5,3,3,3,4,1,4,4,4,4,1,1,2,1,2,1,2,2,1,3,1,1,1,1,1,1,1,1,4,4,5,1,23,3
3,0,96,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,2,2,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,3,4,3,3,1,23,4
3,0,97,2,3,2,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,2,2,2,2,2,2,2,3,3,4,3,3,3,3,1,2,4,4,4,1,21,3
3,0,98,2,4,4,4,3,3,4,4,4,3,4,4,4,3,4,4,4,3,4,4,4,4,3,4,3,3,2,4,3,3,2,4,4,4,4,4,4,4,4,4,4,3,4,2,21,4
3,0,104,1,2,2,3,2,3,2,2,3,2,4,4,4,4,3,4,4,3,4,4,4,4,3,3,2,2,2,2,3,2,3,4,4,4,4,4,4,4,3,3,4,4,3,2,23,4
3,0,105,2,1,1,1,2,1,1,2,1,1,4,4,4,5,4,4,4,3,4,4,5,5,5,5,1,1,1,1,1,1,1,5,5,5,5,5,5,3,2,2,5,5,4,2,24,4
3,0,106,2,3,2,3,3,3,3,3,3,3,2,2,2,3,4,3,3,2,3,3,2,2,2,2,3,2,3,2,3,3,3,4,3,4,4,3,3,2,2,3,3,4,3,1,22,5
3,0,108,2,2,3,3,3,3,3,2,4,2,4,4,4,4,4,3,3,2,4,4,4,4,2,2,2,2,2,2,2,2,2,4,3,4,3,4,3,3,2,3,4,4,3,2,24,5
3,0,109,2,2,2,2,2,1,2,1,2,2,3,3,3,2,3,3,3,4,3,3,4,4,3,4,2,2,3,2,2,1,2,4,3,4,3,4,4,5,4,5,3,4,3,1,25,3
3,0,110,2,3,3,2,3,3,3,3,3,3,3,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,2,3,4,4,4,1,23,5
3,0,111,1,3,2,3,2,2,3,3,3,3,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,4,4,4,4,4,4,4,3,3,4,4,4,1,24,4
3,0,112,2,3,3,3,3,2,2,2,3,3,2,2,2,2,2,2,3,3,3,3,3,4,3,3,3,4,3,4,4,3,3,4,3,3,4,3,3,3,2,4,4,3,4,1,25,7
3,0,113,2,3,2,3,3,4,3,2,3,2,3,3,3,3,3,3,4,2,4,3,3,3,1,1,3,3,2,2,3,3,2,3,4,3,3,2,4,2,1,4,4,4,3,2,21,2
3,0,114,2,2,3,4,3,3,4,2,4,4,4,4,5,2,2,2,4,3,4,4,4,4,2,2,3,2,4,2,3,3,3,4,3,3,4,4,4,4,3,4,4,4,3,2,22,3
3,0,115,2,1,1,1,2,1,1,1,1,1,1,1,1,4,4,4,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,5,5,5,5,5,4,2,1,3,3,4,4,1,24,4
3,0,116,2,2,2,2,3,2,3,2,1,1,4,4,4,5,4,4,4,5,4,4,4,5,5,5,2,2,2,2,3,3,3,4,4,4,4,5,5,2,2,2,3,4,3,2,23,5
3,0,117,1,3,3,4,3,3,3,3,3,3,4,4,4,2,2,3,3,1,3,3,3,2,1,1,3,3,3,3,3,3,2,3,3,2,4,4,3,4,3,2,4,4,3,1,24,4
3,0,118,2,2,2,2,3,3,2,3,4,3,1,1,1,4,3,4,3,3,4,4,4,4,1,1,2,1,2,2,3,2,2,5,5,5,5,5,4,3,1,2,4,4,4,2,21,2
3,0,119,2,3,3,3,4,3,3,3,3,3,2,2,2,2,2,2,4,2,4,4,4,4,2,2,2,4,4,3,3,3,3,4,4,4,4,4,4,3,2,2,4,4,4,1,23,3
3,0,120,2,2,2,3,2,2,3,3,3,3,4,4,4,3,4,3,4,1,4,4,3,3,1,3,3,2,2,5,3,3,3,4,4,5,5,5,4,4,3,4,4,4,4,2,21,3
3,0,121,2,3,3,3,2,2,2,2,2,2,4,4,4,4,4,4,4,2,4,4,4,4,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,3,4,3,3,3,2,21,3
3,0,122,1,2,2,3,3,3,2,2,3,2,3,4,4,3,2,3,4,2,4,4,3,3,1,2,2,2,3,1,3,3,3,4,4,3,3,2,3,4,4,3,4,3,3,2,21,4
3,0,123,2,2,2,3,3,3,4,3,4,3,4,4,4,4,4,4,4,2,4,5,4,4,2,2,2,3,2,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,2,21,6
3,0,125,2,2,2,3,3,3,4,4,4,2,5,5,5,5,5,5,3,1,4,4,4,4,1,1,2,2,2,2,3,3,3,2,2,2,2,2,4,4,4,3,4,3,4,2,24,7
3,0,126,2,3,4,4,3,4,2,2,3,2,5,5,5,5,5,5,3,1,4,2,3,2,1,1,2,2,2,1,2,2,2,4,3,4,3,1,3,4,4,4,4,3,3,2,22,4
3,0,127,2,3,3,3,2,4,4,3,3,2,5,5,5,4,4,4,3,2,4,3,3,3,2,2,3,3,3,2,4,4,3,4,3,3,2,3,3,4,2,3,4,4,4,2,21,3
3,0,128,2,3,3,3,3,3,3,2,2,2,2,3,5,5,5,5,3,2,4,4,4,4,2,1,2,2,2,2,3,3,3,4,3,4,3,3,3,4,4,4,4,4,2,2,22,4
3,0,129,2,2,3,3,3,4,2,2,3,2,4,4,4,4,4,4,2,3,4,4,4,4,2,2,2,2,2,2,3,3,3,2,3,3,4,4,4,4,4,3,3,3,4,2,22,3
3,0,130,1,2,2,3,2,3,2,2,2,2,4,4,4,4,4,3,4,3,4,4,4,4,2,2,2,2,2,2,4,3,3,4,3,3,4,3,4,4,4,4,4,4,4,2,20,4
3,0,131,2,2,2,3,2,2,3,2,3,3,2,4,4,2,3,3,4,2,3,3,3,3,2,2,2,2,2,1,3,3,3,3,4,4,4,4,4,4,4,2,4,4,4,2,22,4
3,0,132,2,3,3,3,3,2,2,2,3,2,2,2,2,1,1,1,3,1,1,2,2,2,1,1,3,3,3,3,4,4,4,3,3,3,2,3,3,2,1,3,3,3,3,1,24,5
3,0,133,2,4,2,3,2,3,2,3,2,2,4,3,4,4,4,4,3,2,4,3,2,4,2,1,4,3,4,2,3,2,3,4,4,3,3,2,4,2,4,3,4,4,3,2,22,3
3,0,134,2,1,1,3,1,2,2,2,3,2,4,4,4,4,4,4,3,2,3,3,4,4,1,1,2,3,2,1,4,4,3,3,2,2,4,4,4,3,2,1,5,5,5,1,26,6
3,0,135,1,2,3,3,3,4,4,2,3,3,4,4,4,2,4,4,4,3,4,4,4,4,2,3,2,2,2,3,3,3,2,4,4,4,4,4,4,3,3,2,4,4,4,1,29,4
3,0,136,2,1,1,1,1,3,1,1,1,1,4,4,4,4,4,4,4,3,5,5,5,5,3,3,1,1,1,1,1,1,1,5,5,5,5,5,5,2,2,4,3,3,3,2,24,6
3,0,137,2,3,3,3,3,2,3,3,3,3,2,2,2,1,1,1,3,2,3,3,2,2,1,1,2,2,2,2,4,3,2,2,2,2,2,2,1,2,2,2,3,3,5,1,26,4
3,0,138,1,4,4,3,3,2,2,3,2,3,2,3,2,2,2,3,2,2,2,2,2,2,2,2,4,4,4,3,4,4,4,2,2,2,2,2,2,3,2,4,3,3,3,1,21,3
3,0,139,2,2,3,3,3,3,3,3,4,3,4,4,4,2,2,3,2,2,3,3,3,3,2,2,2,2,2,4,2,2,2,4,3,4,4,4,4,2,2,4,4,4,3,1,26,5
3,0,140,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,3,1,4,4,4,4,1,1,1,1,1,2,1,1,1,2,3,3,3,3,3,5,5,4,4,2,4,1,27,2
3,0,141,1,3,2,3,3,2,2,2,3,1,2,2,1,2,2,1,3,1,2,1,1,2,1,1,4,4,5,2,4,4,3,3,2,1,3,2,3,3,5,3,4,2,4,1,26,4
3,0,142,2,2,3,3,2,4,4,4,2,1,1,1,1,3,3,3,4,1,3,4,3,3,1,1,2,2,3,1,3,3,3,3,1,1,1,5,1,3,1,3,5,4,5,2,23,2
3,0,143,2,2,3,3,3,2,2,3,4,2,4,4,4,3,4,4,4,2,4,4,4,4,2,1,2,1,2,2,3,2,2,5,4,5,4,4,4,4,2,3,4,3,3,2,23,4
3,0,144,2,2,2,2,4,4,4,4,4,4,4,4,4,3,2,2,2,2,5,5,5,5,3,3,1,1,1,1,4,1,1,4,3,4,4,4,4,1,1,1,4,4,4,2,21,7
3,0,145,2,3,3,3,4,4,4,4,4,4,4,4,4,5,5,5,3,2,4,4,4,4,2,2,3,2,2,3,3,2,2,4,3,4,4,4,4,4,4,4,4,4,4,2,21,6
